px(1, true)   py(1, true)   pz(1, true)   E(1, true)  px(2, true)   py(2, true)   pz(2, true)   E(2, true)   px(1)   py(1)   pz(1)   E(1)  px(2)   py(2)   pz(2)   E(2)
-230.787     -920.903     980.995     1365.17     -34.7159     -49.7883     99.5645     116.706     -34.0349     -49.861     98.1637     115.388     -230.892     -919.971     980.383     1364.16
-161.443     1.99193     125.038     204.268     -798.949     291.091     662.78     1078.13     -94.8112     -0.685497     72.2216     119.202     -865.582     293.769     715.597     1163.19
-21.3804     73.7568     -26.6767     81.4363     -546.088     769.378     -24.3038     943.806     -21.0531     71.1123     -25.8176     78.7099     -545.931     770.982     -24.6959     945.135
17.4226     -22.423     -50.8072     58.4016     -33.4891     -978.805     -1266.6     1601.08     9.763     -16.6596     -30.2446     35.9942     -33.2764     -977.417     -1265.75     1599.62
-901.724     -259.112     523.564     1074.42     -67.7411     -53.3901     69.3048     110.75     -65.6065     -51.822     67.6717     107.633     -902.823     -260.027     524.682     1076.21
42.9227     987.495     -1040.68     1435.28     0.343749     19.7871     -56.3175     59.8861     0.647628     12.8461     -38.1849     40.3644     42.8643     988.148     -1042.1     1436.85
58.3596     129.898     101.637     175.022     480.53     724.134     312.13     923.432     51.8313     116.001     91.7598     156.765     487.059     738.031     322.007     941.689
83.4057     79.4082     -84.9022     143.156     790.11     410.861     -977.723     1322.52     83.0502     78.8549     -85.0593     142.775     789.89     411.326     -976.737     1321.87
-579.006     -663.509     434.766     982.108     -86.5134     -108.717     17.4592     140.114     -83.7004     -104.542     16.8855     135.117     -579.983     -665.445     434.782     984.157
96.3047     103.468     187.765     235.072     344.881     803.18     1036.93     1356.2     93.2302     100.82     182.205     228.241     346.273     802.691     1037.2     1356.64
-110.876     29.0277     181.535     214.742     -843.857     306.242     878.682     1256.18     -110.579     29.3847     179.737     213.109     -780.315     282.948     813.933     1162.64
779.42     451.32     85.7578     904.744     80.1713     69.0223     -27.7546     109.475     71.2349     61.6406     -24.8693     97.6299     788.339     458.7     82.8772     916.572
9.96601     47.3939     34.4119     59.6047     332.275     894.787     109.12     960.719     8.75708     42.0765     29.9309     52.7334     331.641     894.734     110.1     960.743
-97.063     86.603     -45.6923     137.957     -520.177     714.093     -606.463     1071.6     -91.175     82.8265     -44.3342     130.972     -424.9     584.269     -495.359     876.079
-291.387     843.749     280.143     935.586     -76.1476     91.2733     52.9017     130.196     -74.1636     88.7108     50.5942     126.276     -293.371     846.311     282.451     939.505
-946.879     -135.074     -902.426     1315     -62.6478     18.9332     -42.0027     77.9133     -63.9416     18.7767     -44.0461     80.1609     -945.585     -134.917     -900.383     1312.75
39.4001     176.338     -17.0011     181.548     235.775     791.545     182.386     845.826     26.1502     116.401     -13.3239     120.065     249.025     851.482     178.709     907.309
54.7905     42.0793     43.0125     81.5216     929.868     192.686     395.964     1028.88     29.6561     22.9433     23.2842     44.3727     828.341     172.163     353.895     917.216
-45.3552     -22.7966     -12.1511     52.4163     -802.618     -538.645     291.84     1009.72     -44.1111     -22.1995     -10.4656     50.6694     -781.182     -523.527     282.974     982.264
912.84     -70.8289     99.7982     921.019     95.0001     -46.8712     -1.52391     106.053     83.491     -40.3119     -1.01706     92.9058     912.116     -70.9935     99.599     920.34
60.4988     -19.7681     53.4984     83.2827     839.026     -456.694     1483.06     1764.09     59.6206     -19.6106     52.6007     81.9896     839.622     -456.611     1483.58     1764.84
993.92     -59.9181     -625.474     1175.89     10.4002     -13.5804     -19.9721     26.7305     8.68419     -10.4041     -14.4876     20.0823     991.79     -59.6855     -624.915     1173.9
16.3831     10.9591     -11.6341     23.3859     639.655     744.198     240.379     1010.34     13.4187     8.70539     -9.4268     18.7268     638.559     743.089     239.323     1008.97
551.086     705.656     1218.56     1512.14     106.928     64.8321     189.281     226.908     101.514     61.4632     179.55     215.316     556.48     709.004     1228.23     1523.66
-328.605     835.044     533.595     1044.04     -58.0445     103.423     124.807     172.236     -45.4965     80.4483     95.1904     132.719     -330.578     836.918     537.353     1048.32
147.291     846.326     -731.61     1128.38     5.52573     150.723     -198.694     249.5     0.62171     14.0131     -18.0278     22.8708     150.136     886.434     -783.035     1193.64
-110.36     846.317     155.054     867.466     22.6151     167.65     64.9618     181.276     10.9694     77.4962     30.3285     83.9729     -101.348     922.34     183.646     949.177
-279.767     775.977     269.72     867.861     -5.69689     187.413     54.4362     195.301     -5.39475     184.371     53.6362     192.163     -280.069     779.019     270.52     870.998
-78.5402     117.883     91.6169     168.765     -711.532     521.508     615.806     1075.87     -78.1225     116.265     90.7121     167.014     -711.947     523.095     616.669     1077.56
440.975     773.531     1017.53     1352.11     48.7645     117.471     222.313     256.171     43.5184     106.862     201.32     232.113     281.156     497.984     660.896     874.436
-23.8838     110.842     58.9806     127.899     20.3655     908.71     813.212     1219.63     -23.0997     108.493     58.0489     125.355     19.9765     910.258     813.41     1221.02
533.025     705.905     659.083     1103.1     66.246     110.615     159.519     205.167     62.8979     105.361     152.404     195.751     534.127     707.696     661.766     1106.46
81.3355     897.623     116.372     908.795     -26.2656     114.517     -10.147     118.026     -13.3413     61.4802     -6.75116     63.5352     66.7153     767.042     96.8707     776.466
97.1357     -94.0955     -75.2616     154.844     797.364     -359.079     -381.452     954.073     76.3851     -73.9421     -58.2603     121.293     758.463     -346.584     -363.999     910.513
-499.319     769.292     627.912     1111.5     -21.8588     92.5792     38.9331     102.896     -21.7334     89.4012     38.607     99.9757     -499.465     771.838     628.233     1113.78
-518.632     785.081     631.008     1132.93     -54.5874     43.9395     82.0723     108.025     -53.5559     43.4139     80.8842     106.436     -519.632     785.549     632.173     1134.45
25.8712     -13.7791     51.9057     59.8032     723.699     -656.339     699.571     1201.64     23.3003     -12.4968     45.0808     52.4743     724.043     -655.986     700.489     1202.32
-61.1864     188.274     -305.343     363.935     -283.677     755.71     -841.464     1166.04     -59.035     181.693     -293.986     350.676     -285.828     762.291     -852.821     1179.3
110.753     -89.7902     63.454     156.135     614.983     -610.509     81.6693     870.412     104.102     -84.4205     59.0401     146.596     621.52     -615.913     85.9417     879.719
43.326     933.603     2442.06     2614.8     24.8503     80.8035     322.667     333.592     24.2342     79.7741     317.345     328.185     44.0321     934.979     2449.12     2621.98
-292.535     -924.038     1531.15     1812.15     -16.913     -39.2512     30.1706     52.5358     -17.0039     -39.3976     32.023     53.9635     -292.474     -922.487     1527.67     1808.53
158.225     833.346     -35.8183     849.003     -0.162311     157.376     -51.9958     165.813     -0.190581     151.294     -50.1986     159.485     158.305     840.058     -37.4689     856.472
790.868     -615.893     398.465     1078.7     21.2577     -2.38778     25.3993     33.5523     10.691     -0.641617     9.31857     14.2314     789.438     -614.602     397.613     1076.76
-775.314     321.48     -128.836     849.166     -139.088     99.5677     14.1795     171.707     -126.494     91.3017     12.6267     156.577     -787.39     329.559     -126.974     863.65
10.9968     -104.16     102.934     146.931     -268.188     -870.539     908.73     1286.69     10.8006     -101.844     101.179     144.062     -267.992     -872.855     910.486     1289.56
-425.157     742.343     -96.3207     860.891     -39.503     151.579     15.7361     157.504     -39.232     148.463     15.5254     154.484     -425.428     745.459     -96.11     863.91
953.002     -32.9561     -757.532     1217.86     55.5441     -23.3394     -22.5156     64.497     52.7988     -23.1765     -22.0964     61.9058     955.747     -33.1191     -757.951     1220.45
-773.605     275.431     -203.61     846.053     -200.526     8.72822     -34.9846     203.799     -194.401     8.5637     -34.1262     197.653     -779.84     275.514     -204.477     852.295
4.63537     -173.281     -159.045     235.3     46.5452     -828.645     -429.256     934.4     4.65018     -167.927     -153.742     227.817     46.5303     -834     -434.56     941.884
-106.845     176.988     86.4189     224.124     -307.015     734.624     579.07     984.518     -101.263     167.93     81.7826     212.559     -304.222     722.509     567.284     968.01
112.26     21.2225     58.2208     128.318     848.072     306.178     125.895     910.409     88.4486     16.6704     46.4399     101.4     853.061     306.982     128.74     916.069
139.43     -44.9242     -35.2778     150.753     867.088     26.8453     -273.825     909.707     134.545     -43.4646     -33.6626     145.439     871.974     25.3857     -275.44     915.021
163.395     51.8718     51.0712     178.941     833.871     68.0372     46.462     837.945     156.718     49.8075     49.145     171.774     840.548     70.1014     48.3882     845.112
561.944     -805.068     481.763     1093.63     10.7067     -24.1002     -6.38163     27.5539     9.85145     -19.3104     -5.43821     22.5712     562.059     -805.43     481.448     1093.97
-217.926     10.4927     -56.0585     225.316     -795.913     77.1086     -459.582     922.313     -148.858     6.63763     -37.0417     153.572     -797.093     77.0007     -459.026     923.168
-87.7185     129.681     241.503     287.851     -341.554     783.281     917.564     1253.85     -82.4979     122.337     227.631     271.351     -346.693     790.594     931.261     1270.15
-30.2069     24.8161     -23.1848     45.7041     -977.476     117.173     -916.211     1344.86     -29.3222     24.0347     -22.7931     44.4085     -715.789     86.2394     -673.339     986.69
-69.6644     -72.4165     -65.6612     120.132     -407.43     -815.443     -313.31     963.915     -67.6431     -70.2053     -62.5171     116.027     -409.088     -817.078     -315.946     967.149
133.034     59.0402     56.6289     156.249     858.592     116.659     150.322     879.437     125.248     56.0544     52.8496     147.151     866.489     119.708     154.152     888.672
-640.777     575.521     1526.15     1752.42     -120.703     75.4018     355.191     382.672     -108.581     67.3859     319.773     344.429     -635.308     568.008     1519.81     1742.77
