px(Higgs)  py(Higgs)  pz(Higgs)  energ(Higgs)  masa(Higgs)  px(cest_1)  py(cest_1)  pz(cest_1)  energ(cest_1)  masa(cest_1)  px(cest_2)  py(cest_2)  pz(cest_2)  energ(cest_2)  masa(cest_2)
1157.05     -379.024     1382.49     1846.43     125.001     832.854     -266.399     1073.84     1384.84     4.8     324.195     -112.625     308.648     461.599     4.8
-949.169     -761.586     -795.196     1459.07     124.994     -91.8426     -52.9853     -109.127     152.231     4.8     -857.327     -708.6     -686.069     1306.84     4.8
686.247     -994.105     713.572     1408.54     125     680.702     -977.473     716.637     1390.11     4.8     5.54511     -16.6322     -3.06479     18.434     4.8
1207.38     -21.7461     -112.792     1219.25     125     593.911     -65.31     -25.4415     598.052     4.8     613.465     43.5639     -87.3506     621.201     4.8
-419.972     -1124.68     11.1446     1207.08     125.004     1.72422     -51.9473     15.3811     54.4161     4.8     -421.697     -1072.73     -4.2365     1152.66     4.8
-1184.22     -220.802     144.425     1219.67     125.003     -746.517     -196.925     111.282     780.047     4.8     -437.698     -23.8778     33.1435     439.626     4.8
-15.5036     -1217.18     610.633     1367.58     124.993     -3.9306     -364.383     247.885     440.75     4.8     -11.573     -852.801     362.748     926.83     4.8
-1212.62     104.749     -597.078     1361.45     125.001     -262.718     14.3573     -74.3918     273.467     4.8     -949.905     90.3917     -522.686     1087.99     4.8
495.264     -1103.85     -647.188     1377.77     125.003     350.94     -675.928     -453.059     886.185     4.8     144.323     -427.925     -194.129     491.587     4.8
-1215.02     -33.2087     -1137.08     1669.12     124.995     -452.95     -68.614     -456.689     646.884     4.8     -762.07     35.4053     -680.392     1022.23     4.8
752.604     947.911     -388.537     1277.31     125.001     744.674     925.535     -395.629     1252.08     4.8     7.92944     22.3758     7.09197     25.2367     4.8
1194.89     202.913     261.185     1246.11     125.003     261.168     91.3563     83.8929     289.164     4.8     933.725     111.556     177.292     956.944     4.8
-1081.88     543.97     166.402     1228.69     125.001     -685.659     296.558     145.362     761.071     4.8     -396.222     247.412     21.04     467.622     4.8
1040.69     -608.898     -813.184     1459.68     124.997     35.0115     -13.2122     -3.75001     37.9139     4.8     1005.68     -595.686     -809.434     1421.77     4.8
-1205.57     169.936     -896.317     1517     124.999     -49.1229     27.4852     -23.6675     61.251     4.8     -1156.45     142.451     -872.65     1455.75     4.8
1193.4     -180.578     -508.596     1315.72     125     442.291     -127.07     -204.665     503.666     4.8     751.111     -53.5079     -303.931     812.052     4.8
-773.41     -928.345     -738.682     1421.71     125.003     -495.03     -675.542     -538.265     995.572     4.8     -278.381     -252.803     -200.417     426.14     4.8
-653.2     1023.15     162.963     1231.13     124.993     -624.71     1001.08     140.401     1188.34     4.8     -28.4901     22.0687     22.5627     42.7882     4.8
-839.978     -864.124     -405.62     1277.66     125     -68.9036     -105.768     -74.2061     146.506     4.8     -771.074     -758.356     -331.414     1131.16     4.8
-1187.27     192.857     663.982     1379.6     125.003     -744.553     118.568     484.011     895.939     4.8     -442.712     74.2895     179.97     483.658     4.8
323.228     1167.26     1089.37     1633.81     125.001     7.3347     188.311     184.871     264.036     4.8     315.893     978.946     904.5     1369.77     4.8
1187.91     210.795     259.322     1240.34     124.995     164.61     64.6839     65.3155     188.599     4.8     1023.3     146.111     194.006     1051.74     4.8
1101.22     485.611     -1327.71     1796.37     125.003     965.864     468.459     -1176.32     1592.51     4.8     135.351     17.1522     -151.392     203.854     4.8
1065.3     556.474     151.317     1217.81     124.998     514.328     313.961     27.6661     603.236     4.8     550.974     242.513     123.651     614.571     4.8
-1164.67     -295.802     455.951     1291.31     124.999     -1109.09     -265.993     405.817     1210.59     4.8     -55.5832     -29.809     50.1339     80.7126     4.8
1214.45     -63.8095     594.36     1359.36     125     259.256     -53.9087     165.033     312.056     4.8     955.197     -9.90086     429.327     1047.3     4.8
-1194.59     -213.682     -207.142     1237.43     125.001     -802.233     -101.609     -180.035     828.455     4.8     -392.352     -112.074     -27.1075     408.973     4.8
-989.603     -690.098     18.0637     1213.05     125.003     -235.656     -181.969     -47.2794     301.505     4.8     -753.947     -508.128     65.3431     911.55     4.8
279.7     1176.74     1240.78     1737.27     124.996     119.403     388.862     343.295     532.302     4.8     160.297     787.88     897.485     1204.97     4.8
-643.371     -1024.07     349.843     1265.17     124.999     -164     -278.666     37.7631     325.576     4.8     -479.371     -745.401     312.08     939.594     4.8
1081.12     -564.256     808.479     1468.49     125     191.805     -60.5832     98.3449     223.952     4.8     889.315     -503.672     710.134     1244.54     4.8
1147.66     383.456     -81.7414     1219.21     124.999     439.431     84.1694     -38.8314     449.127     4.8     708.232     299.286     -42.91     770.084     4.8
1206.9     15.2383     -678.169     1390.1     124.997     485.401     62.3709     -246.399     547.942     4.8     721.494     -47.1325     -431.77     842.154     4.8
-1217.6     -0.29293     380.729     1281.85     124.997     -319.11     43.3953     135.739     349.518     4.8     -898.494     -43.6882     244.99     932.332     4.8
1168.9     -326.39     400.949     1284.23     125.001     725.744     -252.828     290.473     821.598     4.8     443.158     -73.5621     110.476     462.632     4.8
-1143.27     411.807     -453.082     1302.9     124.998     -320.367     104.262     -68.1432     343.762     4.8     -822.902     307.545     -384.939     959.142     4.8
-312.933     1158.82     32.3157     1207.26     125.012     -229.746     1005.75     11.4701     1031.74     4.8     -83.1873     153.07     20.8456     175.523     4.8
-727.069     -957.075     -928.851     1524.14     124.999     -316.534     -446.11     -497.932     739.708     4.8     -410.535     -510.965     -430.919     784.435     4.8
1165.74     289.177     471.898     1296.49     125.001     509.616     83.4371     153.811     538.843     4.8     656.126     205.74     318.087     757.649     4.8
58.9576     1213.81     -46.1612     1222.53     124.999     50.9234     355.882     32.1809     360.976     4.8     8.03421     857.931     -78.3421     861.551     4.8
1171.8     273.628     -1958.3     2301.86     124.999     76.5398     32.1557     -88.2422     121.252     4.8     1095.26     241.473     -1870.06     2180.61     4.8
1211.46     -16.647     -166.565     1229.34     124.996     608.174     26.6608     -31.5248     609.593     4.8     603.289     -43.3078     -135.04     619.751     4.8
-1200.91     209.544     -571.289     1352.06     124.971     -496.654     31.4509     -201.441     536.895     4.8     -704.255     178.093     -369.848     815.17     4.8
-974.543     701.177     220.186     1226.98     124.998     -376.327     197.525     79.408     432.396     4.8     -598.216     503.652     140.778     794.588     4.8
-850.703     -855.947     142.696     1221.61     125.003     -638.076     -567.594     78.5654     857.613     4.8     -212.628     -288.353     64.1302     363.997     4.8
0.269232     -1218.82     725.177     1423.73     124.989     1.65785     -130.595     35.7526     135.496     4.8     -1.38862     -1088.22     689.425     1288.24     4.8
371.239     -1154.49     543.942     1334.98     125.001     72.0791     -232.812     165.699     294.748     4.8     299.16     -921.678     378.243     1040.23     4.8
1203.39     -89.8719     450.408     1294.11     125.002     713.808     -80.365     208.879     748.086     4.8     489.587     -9.50682     241.528     546.026     4.8
1209.52     157.768     -1104.86     1650.51     125.026     100.598     41.8275     -127.794     168     4.8     1108.92     115.94     -977.067     1482.51     4.8
873.038     -849.812     -969.872     1562.26     125     546.738     -470.118     -518.219     887.979     4.8     326.3     -379.694     -451.654     674.279     4.8
-804.926     908.62     -1545.78     1969.41     125     -315.008     346.237     -695.285     838.185     4.8     -489.918     562.383     -850.498     1131.22     4.8
-238.427     -1193.81     -437.47     1299.62     124.982     -79.9482     -701.126     -271.272     756.03     4.8     -158.479     -492.679     -166.197     543.592     4.8
-157.165     -1197.08     -1012.59     1580.71     124.999     -87.6247     -777.031     -729.417     1069.36     4.8     -69.54     -420.048     -283.171     511.356     4.8
338.039     -1162.18     -142.591     1225.11     124.997     194.446     -817.404     -138.541     851.572     4.8     143.593     -344.777     -4.0504     373.537     4.8
193.674     1188.66     524.262     1319.43     124.996     147.855     1077.49     498.341     1196.33     4.8     45.8183     111.171     25.9218     123.098     4.8
-451.605     -1125.6     1563.64     1982.8     124.967     -139.648     -410.092     470.566     639.635     4.8     -311.957     -715.508     1093.07     1343.17     4.8
1142.46     375.263     -293.718     1244.16     124.999     383.477     77.5655     -132.352     413.051     4.8     758.983     297.697     -161.366     831.108     4.8
-1076.46     574.533     1902.6     2263.7     125.001     -1014.62     571.28     1810.92     2152.96     4.8     -61.8422     3.25246     91.6805     110.74     4.8
1079.06     -552.461     500.446     1317.44     125     373.692     -249.385     218.134     499.444     4.8     705.363     -303.075     282.311     817.994     4.8
-1198.92     34.3662     -469.285     1294     125.002     -422.721     44.1841     -220.466     478.825     4.8     -776.196     -9.81798     -248.819     815.175     4.8
1015.54     659.127     -788.078     1449.99     124.998     971.373     604.916     -763.727     1375.79     4.8     44.1699     54.2117     -24.3514     74.2018     4.8
-48.8189     1201.44     614.013     1355.9     124.998     0.539295     342.013     236.879     416.062     4.8     -49.3582     859.423     377.134     939.838     4.8
-558.739     -1075.27     -80.7545     1220.87     125.003     -41.079     -31.5298     7.152     52.4957     4.8     -517.66     -1043.74     -87.9065     1168.38     4.8
-1138.51     434.206     218.317     1244.2     125.052     -199.197     27.4882     28.4257     203.141     4.8     -939.313     406.718     189.892     1041.06     4.8
-945.416     -741.741     -441.117     1286.16     124.989     -896.193     -727.702     -405.392     1223.55     4.8     -49.2231     -14.0382     -35.7255     62.6046     4.8
-472.673     1105.18     699.668     1396.42     124.998     -57.209     94.2966     29.1     114.169     4.8     -415.464     1010.88     670.568     1282.25     4.8
980.372     701.248     159.062     1222.21     125.003     93.3704     115.101     29.0655     151.11     4.8     887.002     586.147     129.997     1071.1     4.8
-1041.91     -621.33     380.879     1277.62     124.994     -595.842     -309.171     160.279     690.164     4.8     -446.069     -312.159     220.601     587.459     4.8
740.958     959.458     -328.736     1262.25     125.011     181.339     211.68     -128.763     307.075     4.8     559.619     747.779     -199.973     955.175     4.8
-1038.79     637.532     212.887     1243.58     124.997     -219.754     80.5664     25.0951     235.448     4.8     -819.039     556.966     187.792     1008.13     4.8
-1142.9     -390.829     -355.991     1265.43     124.952     -305.328     -152.148     -66.0525     347.506     4.8     -837.572     -238.68     -289.939     917.923     4.8
-594.694     1058.08     371.435     1275.46     124.999     -573.255     1048.07     372.348     1251.3     4.8     -21.4389     10.0113     -0.913268     24.1604     4.8
-1217.02     -81.463     250.202     1251.4     124.998     -512.177     -93.9031     90.0018     528.457     4.8     -704.846     12.4401     160.201     722.945     4.8
-911.521     -807.259     1127.73     1664.31     125     -75.52     -93.9238     72.4366     140.695     4.8     -836.001     -713.335     1055.29     1523.62     4.8
326.642     -1156.32     334.284     1253.46     125     30.1544     -29.4888     5.81603     42.8456     4.8     296.488     -1126.84     328.468     1210.61     4.8
-335.919     -1165.25     -1477.7     1915.68     125.001     -295.539     -1104.85     -1356.54     1774.34     4.8     -40.3794     -60.3917     -121.156     141.349     4.8
149.524     1209.73     -1079.68     1633.13     124.974     96.4594     430.808     -446.382     627.838     4.8     53.0642     778.917     -633.302     1005.3     4.8
775.024     922.116     77.5427     1213.51     125     472.044     524.711     102.073     713.154     4.8     302.98     397.405     -24.5299     500.352     4.8
1104.94     472.181     -1534.17     1952.73     125.008     2.64865     -0.23952     -0.0581363     5.48781     4.8     1102.3     472.421     -1534.11     1947.24     4.8
1009.2     677.833     870.795     1500.62     125.006     243.024     208.046     279.17     424.621     4.8     766.18     469.787     591.626     1076     4.8
-1209.08     95.7033     -246.645     1243.98     125.002     -521.977     39.5926     -43.6704     525.317     4.8     -687.103     56.1107     -202.974     718.666     4.8
481.098     1118.86     -241.308     1247.86     125.001     250.878     430.034     -106.859     509.226     4.8     230.219     688.829     -134.449     738.638     4.8
-237.75     1185.54     263.416     1243.8     124.999     -3.24304     195.858     72.5933     208.958     4.8     -234.507     989.682     190.823     1034.84     4.8
698.477     -997.845     671.582     1396.5     125.009     418.435     -698.976     436.417     924.196     4.8     280.042     -298.869     235.165     472.305     4.8
736.945     955.371     -387.896     1273.54     124.998     53.097     27.6672     -11.8423     61.2213     4.8     683.848     927.704     -376.054     1212.32     4.8
746.841     -954.622     -554.199     1338.59     124.995     121.636     -135.325     -132.073     224.888     4.8     625.205     -819.297     -422.126     1113.71     4.8
-288.243     1171.53     1702.19     2090.13     125.008     -4.00817     23.6219     73.0063     76.9871     4.8     -284.235     1147.91     1629.18     2013.14     4.8
273.81     1178.71     -949.255     1543.06     124.998     207.451     907.471     -794.059     1223.56     4.8     66.3595     271.241     -155.197     319.506     4.8
-1177.34     -230.029     -1858.77     2215.78     124.994     -961.623     -210.64     -1596.45     1875.57     4.8     -215.717     -19.3892     -262.323     340.214     4.8
1166.43     -317.023     1074.44     1622.06     125.003     528.807     -198.298     456.126     725.97     4.8     637.62     -118.725     618.31     896.094     4.8
630.353     -1040.1     -822.051     1473.28     124.997     357.759     -479.495     -431.671     737.746     4.8     272.594     -560.607     -390.38     735.532     4.8
-1197.82     52.4836     -2226.36     2531.77     124.998     -603.705     31.2095     -1252.86     1391.09     4.8     -594.12     21.2741     -973.496     1140.68     4.8
-757.812     950.272     -1031.01     1598.73     125.147     -5.85525     30.1253     -44.5499     54.3098     4.8     -751.956     920.147     -986.459     1544.42     4.8
-115.523     1205.13     582.809     1349.44     125     -71.5262     1084.09     542.701     1214.46     4.8     -43.9971     121.04     40.1078     134.974     4.8
-726.121     -957.104     149.592     1217.09     124.995     -386.336     -605.982     107.069     726.606     4.8     -339.785     -351.123     42.5226     490.482     4.8
-222.61     1183.56     1281.56     1763.06     125.003     -5.00723     22.4574     5.50335     24.1399     4.8     -217.603     1161.1     1276.06     1738.92     4.8
-1207.6     -176.082     -147.12     1235.55     125     -549.182     -72.9734     -4.75885     554.051     4.8     -658.42     -103.109     -142.361     681.497     4.8
-325.998     1162.44     -810.486     1459.47     125.014     -323.012     1159.33     -794.132     1441.89     4.8     -2.98515     3.11111     -16.3538     17.5806     4.8
964.404     741.076     576.639     1351.81     124.98     433.433     318.127     322.354     626.9     4.8     530.971     422.949     254.285     724.914     4.8
-961.879     750.583     922.378     1534.6     125.001     -825.879     585.355     769.278     1271.43     4.8     -136     165.227     153.099     263.17     4.8
57.7845     -1219.1     90.9086     1230.22     124.997     74.2618     -363.525     32.1786     372.456     4.8     -16.4772     -855.579     58.73     857.764     4.8
-1206.31     137.178     187.932     1234.89     124.997     -884.098     60.9487     97.0971     891.512     4.8     -322.213     76.2296     90.8346     343.375     4.8
-758.256     -929.23     -845.684     1472.83     124.999     -181.489     -312.578     -254.17     441.893     4.8     -576.766     -616.652     -591.514     1030.94     4.8
603.002     -1040.48     906.123     1510.93     125.001     131.99     -193.026     120.969     263.32     4.8     471.011     -847.456     785.154     1247.61     4.8
-683.077     -1008.46     -560.823     1346.75     125.009     -362.747     -429.778     -278.018     627.385     4.8     -320.33     -578.687     -282.805     719.368     4.8
-395.268     1136.07     800.057     1450.03     124.996     -91.3405     445.893     305.118     547.982     4.8     -303.928     690.172     494.939     902.052     4.8
967.218     -732.019     2157.85     2478.57     124.999     653.521     -471.614     1315.87     1543.07     4.8     313.697     -260.404     841.975     935.5     4.8
-1188.08     206.504     -490.933     1307.98     125.007     -266.817     -5.79324     -105.67     287.078     4.8     -921.261     212.298     -385.262     1020.9     4.8
900.964     806.368     -369.128     1270.37     125.006     260.394     180.353     -136.695     345.023     4.8     640.57     626.015     -232.433     925.35     4.8
-685.326     -996.174     -91.0099     1218.99     124.999     -595.397     -817.959     -38.1596     1012.44     4.8     -89.9287     -178.215     -52.8503     206.553     4.8
-1105.13     496.506     -606.728     1360.73     125     -996.854     410.112     -515.996     1195.07     4.8     -108.277     86.3934     -90.7317     165.659     4.8
-1215.32     45.87     -1589.9     2005.62     124.999     -756.377     -29.0748     -954.297     1218.05     4.8     -458.94     74.9447     -635.607     787.568     4.8
1019.02     -649.8     625.184     1366.43     125.017     984.714     -648.693     596.696     1321.56     4.8     34.3054     -1.10695     28.4876     44.8627     4.8
571.745     1069.43     -615.873     1365.83     125.004     384.166     588.121     -358.268     788.574     4.8     187.579     481.306     -257.605     577.256     4.8
-658.68     -1027.41     -373.395     1282.37     124.995     -381.056     -502.908     -232.095     672.318     4.8     -277.624     -524.505     -141.301     610.057     4.8
-766.384     945.599     -130.963     1230.56     125     -221.691     192.994     -15.6334     294.382     4.8     -544.693     752.605     -115.329     936.178     4.8
-509.793     1092.5     -881.11     1498.48     124.996     -432.162     997.285     -817.656     1360.12     4.8     -77.6309     95.2185     -63.4541     138.357     4.8
-316.685     1167.87     1579.3     1993.49     124.996     -58.5029     434.321     597.99     741.399     4.8     -258.182     733.548     981.306     1252.09     4.8
-1197.82     -210.481     532.667     1333.58     125.001     -1132.5     -226.568     497.904     1257.71     4.8     -65.3157     16.0869     34.7629     75.8711     4.8
86.1613     -1214.98     -492.631     1319.81     125.001     97.0503     -525.615     -197.615     569.881     4.8     -10.889     -689.365     -295.016     749.933     4.8
-378.818     1148.36     -113.048     1220.91     125     -294.377     1021.58     -104.311     1068.27     4.8     -84.4409     126.773     -8.73677     152.647     4.8
714.277     985.43     -549.081     1341.04     125.001     608.766     768.199     -411.473     1063.04     4.8     105.511     217.23     -137.608     277.994     4.8
1184.08     237.432     -349.026     1263.28     125.001     446.554     120.058     -79.0045     469.137     4.8     737.529     117.374     -270.021     794.141     4.8
-1157.88     376.768     -605.395     1365.57     125.001     -43.9896     23.5905     -1.43809     50.1668     4.8     -1113.89     353.178     -603.957     1315.4     4.8
-132.7     -1207.88     698.984     1407.41     124.996     -76.6234     -434.246     193.558     481.59     4.8     -56.0768     -773.638     505.426     925.817     4.8
-1083.42     549.424     -510.564     1323.62     124.996     -466.763     267.156     -165.775     562.801     4.8     -616.657     282.268     -344.789     760.818     4.8
1133.29     -442.551     -978.581     1566.35     125     789.376     -298.66     -749.544     1128.78     4.8     343.912     -143.89     -229.038     437.563     4.8
-844.564     881.719     1085.67     1638.6     125.004     -510.805     582.064     620.121     992.116     4.8     -333.759     299.655     465.547     646.487     4.8
-1130.42     446.429     -4133.19     4309.99     125.002     -627.79     218.795     -2453.9     2542.37     4.8     -502.629     227.635     -1679.29     1767.62     4.8
-1015.64     655.728     657.759     1381.94     125.009     -768.538     511.312     558.881     1079.1     4.8     -247.098     144.416     98.8782     302.842     4.8
448.571     -1124.16     -1749.46     2131.01     125.006     390.151     -905.881     -1490.33     1787.16     4.8     58.4206     -218.274     -259.131     343.843     4.8
1073.57     553.937     -730.918     1417.49     125     77.9267     74.7124     -45.9858     117.44     4.8     995.643     479.224     -684.932     1300.04     4.8
-820.71     893.051     -446.745     1298.58     125.003     -473.014     434.669     -203.02     673.736     4.8     -347.695     458.382     -243.725     624.844     4.8
29.418     -1204.85     635.916     1368.41     124.998     36.4173     -1196.78     619.14     1347.95     4.8     -6.99928     -8.06882     16.7758     20.4588     4.8
132.848     1203.31     -130.464     1224.03     125.003     72.7703     959.303     -64.7831     964.249     4.8     60.0782     244.005     -65.6814     259.778     4.8
-1166.22     -305.622     -12.625     1212.13     125     -126.642     -24.3587     36.2771     134.054     4.8     -1039.58     -281.263     -48.9022     1078.08     4.8
-206.258     -1185.34     -771.755     1434.85     124.958     -196.561     -789.919     -514.436     962.951     4.8     -9.69697     -395.417     -257.319     471.895     4.8
-899.032     814.21     234.584     1241.71     125.001     -797.041     735.706     246.558     1112.36     4.8     -101.99     78.5047     -11.9738     129.35     4.8
1138.89     -390.195     -904.944     1511.25     124.996     616.574     -153.455     -512.712     816.461     4.8     522.314     -236.74     -392.232     694.785     4.8
1205.34     -62.7042     1079.17     1623.88     124.999     294.364     -0.156226     334.513     445.614     4.8     910.972     -62.548     744.658     1178.27     4.8
31.7813     1200.16     -766.655     1429.96     124.998     79.9795     785.071     -497.751     933.013     4.8     -48.1982     415.092     -268.905     496.948     4.8
-1178.8     -302.239     -879.81     1506.85     124.999     -1010.92     -229.084     -704.605     1253.37     4.8     -167.878     -73.1545     -175.205     253.485     4.8
127.702     -1209.26     -691.32     1404.34     125.007     147.515     -876.71     -513.309     1026.59     4.8     -19.8132     -332.548     -178.011     377.745     4.8
96.4642     1198.28     -498.039     1307.22     124.947     35.5953     935.161     -422.131     1026.65     4.8     60.869     263.119     -75.908     280.573     4.8
516.934     -1088.48     -1936.84     2284.52     125.001     259.751     -685.399     -1146.71     1360.96     4.8     257.183     -403.085     -790.137     923.559     4.8
-1066.5     581.275     246.671     1245.7     125.007     -169.789     136.91     16.4897     218.786     4.8     -896.713     444.366     230.181     1026.92     4.8
1150.06     367.274     177.269     1226.62     125     1104.55     337.72     147.167     1164.37     4.8     45.5166     29.5533     30.1023     62.2443     4.8
-1205.71     -26.5397     460.998     1297.14     125.017     -814.681     -34.9642     370.485     895.662     4.8     -391.025     8.42447     90.5127     401.481     4.8
169.229     -1199.12     107.702     1222.19     125.015     106.708     -831.747     17.5651     838.762     4.8     62.5214     -367.368     90.1367     383.427     4.8
618.846     -1045.39     3.70551     1221.25     125.001     179.066     -370.851     48.8354     414.732     4.8     439.78     -674.536     -45.1299     806.515     4.8
-1181.38     266.627     -577.184     1347.41     124.999     -831.087     166.958     -461.87     965.364     4.8     -350.291     99.6697     -115.314     382.045     4.8
-479.592     -1109.62     44.7834     1216.1     124.999     -281.256     -516.631     -10.6973     588.345     4.8     -198.336     -592.987     55.4807     627.752     4.8
789.669     -926.053     1529.71     1958.77     125.017     296.273     -441.304     681.359     864.176     4.8     493.396     -484.75     848.349     1094.6     4.8
-104.796     -1196.06     219.977     1227.01     124.998     -116.795     -1164.89     199.716     1187.65     4.8     11.9985     -31.1723     20.2619     39.3606     4.8
-1189.89     264.466     28.8662     1225.66     125.001     -1167.78     240.38     28.2776     1192.61     4.8     -22.1132     24.0856     0.588586     33.0529     4.8
591.59     -1060.79     -305.712     1258.7     124.998     488.213     -848.043     -196.268     998.035     4.8     103.377     -212.745     -109.443     260.668     4.8
-1003.4     688.8     1142.53     1673.99     125     -469.554     304.841     608.517     826.877     4.8     -533.842     383.959     534.018     847.118     4.8
-750.473     945.541     381.447     1272.16     125.002     -378.463     530.939     260.344     702.092     4.8     -372.01     414.602     121.103     570.066     4.8
-1202.94     75.6017     -285.402     1244.94     124.997     -546.194     27.0713     -66.3103     550.891     4.8     -656.748     48.5305     -219.092     694.044     4.8
-758.08     956.462     95.5208     1230.55     125.001     -736.419     895.035     107.914     1164.07     4.8     -21.6617     61.4261     -12.3933     66.4758     4.8
-846.867     -860.04     -1459.1     1897.75     124.998     -622.331     -675.551     -1037.53     1385.7     4.8     -224.536     -184.489     -421.568     512.05     4.8
1161.98     -357.188     -83.1401     1224.87     125.002     356.587     -66.8951     14.9589     363.147     4.8     805.391     -290.293     -98.099     861.726     4.8
695.54     992.865     1162.99     1684.56     124.985     659.347     882.619     1069.72     1535.6     4.8     36.1931     110.246     93.2751     148.954     4.8
-762.097     932.102     -26.0524     1210.75     124.999     -494.053     507.406     -18.4202     708.457     4.8     -268.044     424.696     -7.63228     502.29     4.8
-1037.4     638.842     341.022     1271.32     124.996     -863.103     485.894     245.373     1020.43     4.8     -174.3     152.948     95.6493     250.89     4.8
-355.16     -1157.03     -1380.58     1840.24     124.998     -62.6262     -93.7156     -106.379     155.062     4.8     -292.534     -1063.32     -1274.2     1685.18     4.8
942.358     -742.429     -951.525     1536.31     124.999     186.966     -189.648     -262.848     374.212     4.8     755.392     -552.781     -688.676     1162.1     4.8
-570.431     1054.52     -370.412     1261.04     125     -379.409     614.577     -269.373     770.87     4.8     -191.022     439.942     -101.039     490.174     4.8
133.482     -1195.61     369.448     1264.68     125.002     -23.6072     -176.637     45.9405     184.097     4.8     157.089     -1018.97     323.508     1080.59     4.8
155.757     1203.33     -329.285     1263.45     125.002     174.799     1089.16     -284.073     1139.1     4.8     -19.0415     114.172     -45.2125     124.359     4.8
-694.953     -981.967     5.01209     1209.49     125     -499.449     -622.859     37.7207     799.28     4.8     -195.504     -359.108     -32.7086     410.211     4.8
-23.6985     1211.25     118.206     1223.63     125     -8.09909     1008.01     52.5151     1009.42     4.8     -15.5994     203.237     65.691     214.212     4.8
1186.63     242.102     -353.47     1267.78     125.003     679.785     161.682     -143.866     713.42     4.8     506.844     80.4207     -209.605     554.36     4.8
-1109.79     -507.986     -2088.53     2422.25     124.999     -1093.66     -500.639     -2017.18     2348.57     4.8     -16.1272     -7.34784     -71.3568     73.6811     4.8
1140.31     435.204     577.874     1356.2     125     243.206     69.6104     70.6668     262.7     4.8     897.106     365.594     507.207     1093.5     4.8
523.882     1085.31     -1145.44     1667.33     125.003     237.095     360.462     -383.32     577.151     4.8     286.787     724.849     -762.118     1090.18     4.8
735.263     -973.833     224.841     1247.05     124.998     58.2638     -136.805     8.77699     149.032     4.8     677     -837.027     216.064     1098.02     4.8
856.931     -857.725     819.42     1468.71     125.002     264.551     -292.019     333.908     516.507     4.8     592.38     -565.705     485.512     952.198     4.8
-442.494     -1126.72     -1136.62     1665.18     124.999     -172.538     -360.74     -306.665     503.954     4.8     -269.956     -765.981     -829.953     1161.23     4.8
191.39     -1187.92     578.532     1340.93     125     189.825     -1044.46     545.932     1193.73     4.8     1.56453     -143.461     32.6005     147.205     4.8
-241.914     -1184.99     -566.471     1341.36     125     -157.6     -981.155     -488.757     1107.43     4.8     -84.3139     -203.834     -77.7145     233.923     4.8
1206.93     -7.49993     -634.947     1369.49     124.994     719.053     55.7125     -365.061     808.353     4.8     487.876     -63.2125     -269.886     561.142     4.8
738.66     -957.491     -1018.27     1585.84     124.997     652.867     -790.735     -820.855     1313.52     4.8     85.7926     -166.755     -197.41     272.326     4.8
-1195.18     -198.983     -641.449     1376.64     124.999     -206.341     -59.2216     -161.121     268.453     4.8     -988.843     -139.762     -480.328     1108.19     4.8
-617.078     1039.84     -138.631     1223.47     124.996     -239.333     488.363     -106.757     554.255     4.8     -377.745     551.473     -31.8745     669.218     4.8
-842.138     870.438     -102.115     1221.85     124.999     -503.506     548.607     -5.02498     744.672     4.8     -338.633     321.831     -97.0905     477.176     4.8
329.137     1156.82     892.352     1502.83     124.997     5.18177     50.9329     12.3775     52.889     4.8     323.955     1105.89     879.974     1449.94     4.8
1196.52     155.19     -2492.6     2772.09     125.153     1181.95     149.916     -2480.67     2751.95     4.8     14.5711     5.27368     -11.9297     20.1367     4.8
-346.37     1154.4     983.935     1560.89     124.989     -191.072     632.672     618.91     905.458     4.8     -155.298     521.73     365.026     655.428     4.8
98.0137     -1200.42     -817.254     1460.87     124.996     88.9545     -1168.63     -814.713     1427.37     4.8     9.05918     -31.7935     -2.54128     33.5021     4.8
-271.576     -1172.18     32.4976     1210.14     124.997     -166.37     -760.45     79.7983     782.53     4.8     -105.206     -411.735     -47.3007     427.615     4.8
854.262     -858.505     45.7695     1218.41     125.001     624.893     -691.04     63.2048     933.834     4.8     229.369     -167.465     -17.4354     284.573     4.8
1086.86     532.006     -375.838     1273.25     124.999     766.861     426.85     -303.876     928.784     4.8     320     105.155     -71.9617     344.47     4.8
727.524     958.629     769.737     1434.01     124.998     729.392     940.123     763.6     1413.84     4.8     -1.86757     18.5057     6.13753     20.1658     4.8
-1039.09     608.765     -262.835     1238.95     124.999     -161.715     86.873     -86.4129     202.951     4.8     -877.372     521.891     -176.423     1036     4.8
-444.175     1121.41     -576.05     1342.51     124.998     -332.146     900.396     -406.699     1042.33     4.8     -112.029     221.018     -169.351     300.171     4.8
-1007.03     -671.486     414.849     1285.58     124.966     -920.157     -567.985     360.593     1139.89     4.8     -86.869     -103.5     54.2568     145.689     4.8
133.603     1204.44     689.262     1399.73     124.997     25.7382     64.2166     15.9876     71.1679     4.8     107.865     1140.22     673.275     1328.56     4.8
1098.72     482.966     -429.148     1280.71     124.996     356.558     178.415     -201.794     446.888     4.8     742.158     304.551     -227.354     833.824     4.8
-726.189     -967.435     -781.555     1445.59     124.999     -495.704     -751.05     -582.289     1071.86     4.8     -230.484     -216.386     -199.266     373.732     4.8
