px(1, true)   py(1, true)   pz(1, true)   E(1, true)  px(2, true)   py(2, true)   pz(2, true)   E(2, true)   px(1)   py(1)   pz(1)   E(1)  px(2)   py(2)   pz(2)   E(2)
70.1169     -42.5082     255.905     268.763     40.6868     40.8071     78.9915     97.8945     38.2467     38.7062     74.7815     92.6285     51.0518     -30.0091     189.888     198.916
-18.3913     -10.6042     -340.955     341.649     -66.2922     -53.0899     -176.594     196.014     -34.8284     -31.4674     -97.2682     108.024     -31.1282     -21.2994     -80.3091     88.7865
10.0785     80.6544     -139.427     161.461     13.325     26.5707     13.715     33.0862     8.94714     18.5112     6.83369     21.8222     8.14931     67.5198     -114.477     133.25
27.3783     -27.3003     -325.593     327.915     63.2206     86.5513     -1188.35     1193.18     26.6221     -26.0675     -309.01     311.286     62.2202     84.9808     -1172.65     1177.41
-96.6589     75.5672     -23.0725     124.935     23.5802     6.73751     -12.6084     27.9899     21.2821     7.09627     -11.9459     25.712     -94.1301     73.4614     -21.8797     121.684
66.7013     64.6633     -482.014     490.908     11.1788     4.12147     -666.542     666.665     23.4871     24.0917     -166.618     169.987     41.0712     38.953     -304.539     309.773
65.3078     19.0358     -360.651     367.041     35.8563     -73.1341     -298.579     309.527     63.1673     17.8505     -346.622     352.82     35.6178     -72.5251     -295.799     306.727
1.75554     29.0295     55.9001     63.1954     110.231     -39.2604     410.745     427.114     1.92301     22.5666     45.4492     50.8276     107.966     -37.7281     401.198     417.25
-1.14142     13.6724     95.4945     96.5944     58.7051     -108.359     213.544     246.601     18.9939     -31.8973     67.0039     76.6833     39.0249     -74.5055     143.753     166.584
5.60648     27.766     -44.0676     52.6058     49.0578     72.5988     -822.445     827.113     5.55197     27.0011     -44.9768     53.0786     47.2664     70.6624     -798.103     802.641
-53.9149     -5.97205     93.1572     107.906     -10.1158     86.8392     102.053     134.467     -6.60216     43.6853     50.5447     67.5565     -53.671     -5.34002     93.0626     107.802
-31.9934     119.003     450.364     466.943     -4.22637     -18.3867     137.847     139.215     -12.35     50.2306     182.461     189.666     -19.3002     68.1372     263.956     273.307
-99.4048     -63.5473     -21.2134     119.969     -13.5032     24.0525     22.5445     35.9465     -11.9084     21.4035     20.571     32.4555     -97.4933     -62.376     -20.6656     117.735
-34.0057     -18.4246     49.6629     63.1292     -38.0569     -77.9957     -35.758     93.9858     -33.2878     -17.8366     48.3429     61.6465     -36.3455     -76.0307     -34.7928     91.4195
-79.1002     91.3348     162.199     202.312     27.1991     8.51144     52.0823     59.5638     22.2789     7.81519     40.1897     46.8423     -77.1713     89.0882     158.549     197.652
2.52788     -48.5735     6.37271     49.2892     79.7102     -14.2559     105.008     132.69     32.6916     -5.21315     43.062     54.4215     2.92784     -47.0303     5.92008     47.7894
85.7822     100.719     -223.453     259.726     -11.3314     -11.6677     -61.6114     63.9026     -4.64487     -5.37063     -29.6939     30.5485     83.8533     98.0275     -219.393     254.624
-76.702     72.6693     118.53     158.86     25.3729     19.8918     6.88829     33.316     24.0585     18.7259     6.50685     31.7084     -50.3341     50.3966     77.3205     105.18
-8.21246     -9.04819     -100.253     101.109     -36.4164     103.641     -123.655     165.473     -13.4089     36.2611     -40.3936     55.9408     -23.199     66.3644     -82.2105     108.242
6.50226     13.2601     20.5627     25.7677     -39.2022     86.1717     -106.537     142.602     2.98788     9.2344     13.0826     16.4588     -37.8332     83.6399     -103.335     138.374
-21.3127     -95.5931     2.54355     98.0907     22.2858     -5.87184     -44.6361     50.4634     16.8626     -5.27058     -30.8315     35.6797     -20.7811     -94.4648     2.23421     96.958
-38.7108     -130.005     -60.361     148.547     -2.0248     17.9249     -17.0206     25.2615     -0.728229     9.81328     -11.098     14.8876     -38.5973     -128.443     -59.478     146.851
