px(Higgs)  py(Higgs)  pz(Higgs)  energ(Higgs)  masa(Higgs)  px(cest_1)  py(cest_1)  pz(cest_1)  energ(cest_1)  masa(cest_1)  px(cest_2)  py(cest_2)  pz(cest_2)  energ(cest_2)  masa(cest_2)
-77.9492     -87.1755     -86.2577     176.398     100.001     -6.34037     -47.5303     10.7563     49.3768     4.8     -71.6088     -39.6452     -97.014     127.021     4.8
8.36817     -108.99     -59.7633     159.747     99.9934     -40.8672     -25.2127     -34.2142     59.1562     4.8     49.2353     -83.7773     -25.5491     100.591     4.8
-5.53146     -103.223     -101.815     176.216     100.001     -30.713     2.64522     -7.39696     32.0631     4.8     25.1816     -105.869     -94.418     144.153     4.8
-90.4984     59.5213     119.567     189.813     99.999     -39.1475     61.6043     117.185     138.141     4.8     -51.3508     -2.08301     2.3824     51.6717     4.8
103.594     3.7239     -190.882     239.126     100     71.6203     20.2954     -188.493     202.717     4.8     31.9733     -16.5715     -2.38859     36.4095     4.8
-82.4391     71.2679     243.006     284.477     99.9986     3.7355     53.3418     55.1492     76.9661     4.8     -86.1746     17.9261     187.857     207.511     4.8
-20.5018     -99.1592     98.8633     173.283     100.001     -44.4116     -9.72925     52.5778     69.6743     4.8     23.9098     -89.43     46.2856     103.609     4.8
-93.139     -50.6777     199.657     247.196     99.9985     -46.4707     -18.7458     12.8418     51.9508     4.8     -46.6682     -31.9319     186.816     195.245     4.8
80.6399     65.2407     -584.529     602.035     100.065     98.2557     44.4212     -360.812     376.611     4.8     -17.6158     20.8195     -223.717     225.424     4.8
-2.73715     107.373     781.218     794.882     99.9947     12.0713     122.356     705.146     715.801     4.8     -14.8084     -14.9837     76.0718     79.0808     4.8
56.7749     -94.8395     756.723     771.264     99.9986     14.408     -19.5856     494.972     495.592     4.8     42.3669     -75.2539     261.751     275.672     4.8
-64.5383     -97.246     133.16     203.361     100.01     26.4889     -15.0412     29.9823     43.0102     4.8     -91.0272     -82.2047     103.178     160.351     4.8
-69.7369     -88.9467     -396.585     424.328     99.9998     -90.9039     -45.5982     -286.082     303.659     4.8     21.167     -43.3485     -110.503     120.67     4.8
96.44     15.5962     -74.7878     158.547     99.9999     106.559     33.4744     -79.1829     136.997     4.8     -10.1189     -17.8781     4.3951     21.5494     4.8
-96.313     -50.1623     -96.3603     176.293     100.007     -53.1052     -3.32485     -98.8246     112.341     4.8     -43.2078     -46.8375     2.4643     63.9514     4.8
-110.183     -8.7237     554.737     574.412     100.001     -118.636     -31.5299     428.408     445.673     4.8     8.45339     22.8062     126.329     128.739     4.8
117.956     7.25545     -298.28     336.062     100     29.5425     33.5185     -182.535     187.985     4.8     88.4139     -26.263     -115.746     148.077     4.8
7.03724     -116.033     -237.596     282.781     99.9993     33.7665     -105.966     -225.33     251.328     4.8     -26.7292     -10.0668     -12.2661     31.453     4.8
-35.384     104.716     -560.562     580.041     100.001     -37.7392     2.71376     -78.4811     87.2578     4.8     2.35515     102.002     -482.081     492.783     4.8
-34.3903     -102.658     -56.0019     157.666     100.005     -23.3847     -63.3088     20.5907     70.7239     4.8     -11.0056     -39.3492     -76.5926     86.9422     4.8
-8.29827     -101.85     76.5331     162.172     100.001     41.7543     -29.1975     45.6411     68.5716     4.8     -50.0526     -72.653     30.8921     93.6006     4.8
98.8412     14.861     -11.4346     141.85     100.001     1.81177     11.3167     -38.8965     40.8329     4.8     97.0294     3.54432     27.4619     101.017     4.8
-100.803     17.7546     68.9112     158.822     99.9967     -103.745     11.1272     88.8125     137.104     4.8     2.94197     6.62745     -19.9014     21.7183     4.8
-58.215     81.7237     -57.3422     152.826     99.9998     -49.2148     102.248     -62.0608     129.427     4.8     -9.00018     -20.5239     4.71852     23.3995     4.8
24.3071     -115.162     -280.097     319.857     100.006     -5.13249     16.8336     -45.6286     49.1398     4.8     29.4396     -131.995     -234.468     270.717     4.8
31.6962     102.267     125.696     193.036     100.001     48.6882     104.055     70.0777     134.654     4.8     -16.9919     -1.78799     55.6187     58.3815     4.8
64.1646     88.6396     -19.8399     149.558     100     34.9739     73.6395     -57.1209     99.6584     4.8     29.1907     15.0001     37.281     49.9001     4.8
-62.1942     87.3167     -61.9142     159.14     99.9992     -38.3329     -8.30857     5.12543     39.8466     4.8     -23.8613     95.6253     -67.0397     119.293     4.8
17.2427     111.343     -7.97737     150.858     99.9997     -32.6296     60.5189     -31.4095     75.7419     4.8     49.8723     50.8238     23.4321     75.116     4.8
-33.4942     -108.537     -606.884     625.458     99.9345     -51.8967     -67.3739     -219.817     235.744     4.8     18.4025     -41.1627     -387.067     389.714     4.8
111.341     -37.3929     908.31     921.315     99.9987     -1.46758     -20.2006     390.714     391.268     4.8     112.809     -17.1922     517.595     530.047     4.8
34.5161     112.772     58.8831     165.456     99.9975     -22.2062     60.3132     59.973     88.0375     4.8     56.7224     52.4587     -1.08996     77.4181     4.8
-56.7254     92.9958     -518.667     539.334     99.999     -43.7583     11.2776     -331.992     335.088     4.8     -12.9671     81.7182     -186.675     204.246     4.8
33.7082     93.5751     -39.2434     146.397     99.9979     60.961     33.8646     -0.248858     69.901     4.8     -27.2528     59.7106     -38.9946     76.4963     4.8
101.937     -3.5788     -1281.43     1289.37     99.9985     10.2433     -8.13584     -18.8334     23.4276     4.8     91.6934     4.55704     -1262.6     1265.94     4.8
18.9109     114.692     231.315     277.519     99.9932     20.8913     105.391     240.501     263.453     4.8     -1.98042     9.30074     -9.18643     14.0661     4.8
101.992     -11.9722     -602.499     619.315     100     33.3815     41.7645     -286.376     291.364     4.8     68.6104     -53.7368     -316.123     327.951     4.8
-86.6451     -61.3863     -99.0945     176.339     100.001     -14.9119     22.6944     -45.9968     53.6297     4.8     -71.7332     -84.0808     -53.0977     122.71     4.8
108.614     -47.8566     249.664     293.987     100.043     63.4116     -67.8457     101.19     137.428     4.8     45.2023     19.9891     148.475     156.558     4.8
88.6473     -58.2239     -385.66     412.288     100     77.2392     -59.0183     -387.692     399.721     4.8     11.4081     0.794348     2.03184     12.5676     4.8
-56.828     -98.4647     -6.24382     151.539     100.001     -26.7255     3.08688     -32.3461     42.3449     4.8     -30.1025     -101.552     26.1023     109.194     4.8
-95.3673     -68.8582     1067.94     1079.04     99.9998     -6.12911     -14.3496     569.258     569.492     4.8     -89.2382     -54.5086     498.682     509.55     4.8
-80.5674     79.4813     -252.126     293.891     99.9798     -94.4167     67.9569     -249.147     275.009     4.8     13.8493     11.5244     -2.9791     18.882     4.8
8.48457     108.039     -57.5065     158.277     100.001     -9.56451     1.65362     -48.7191     49.908     4.8     18.0491     106.385     -8.7874     108.369     4.8
-89.0604     79.4277     -170.484     230.88     100.001     19.5882     -0.923538     -17.6542     26.819     4.8     -108.649     80.3512     -152.83     204.061     4.8
-110.224     20.4816     -291.539     327.969     100.001     -97.1156     55.5838     -228.647     254.604     4.8     -13.1087     -35.1022     -62.8919     73.365     4.8
-63.0337     87.8616     11.0375     147.698     99.9999     -39.3233     -14.4337     3.74168     42.3283     4.8     -23.7105     102.295     7.29586     105.37     4.8
92.5098     -43.0068     -1796.31     1801.98     99.9937     65.8834     6.59236     -493.313     497.76     4.8     26.6264     -49.5992     -1302.99     1304.22     4.8
74.1381     -73.1861     1158.21     1167.18     100.002     8.63067     -62.8769     821.757     824.218     4.8     65.5075     -10.3092     336.453     342.96     4.8
-96.6557     -68.1104     -26.1459     157.051     99.9997     16.0784     -26.2183     -19.0182     36.478     4.8     -112.734     -41.8921     -7.12776     120.573     4.8
1.51692     117.292     1055.31     1066.51     100.001     11.2733     -10.0177     37.4145     40.6242     4.8     -9.75639     127.31     1017.9     1025.89     4.8
101.071     -40.7073     64.0597     161.17     99.9984     97.0145     -36.4245     7.39936     104.002     4.8     4.05687     -4.28274     56.6604     57.1685     4.8
100.191     -60.2027     -529.244     551.147     100.002     92.0444     -31.931     -222.315     242.773     4.8     8.14686     -28.2717     -306.929     308.373     4.8
40.6078     -92.6645     -95.9003     171.559     99.9988     69.9993     -46.4453     -75.0656     112.761     4.8     -29.3915     -46.2192     -20.8347     58.798     4.8
22.5824     -110.757     -813.544     827.425     100     37.77     -121.215     -616.181     629.144     4.8     -15.1877     10.4578     -197.363     198.281     4.8
3.1901     117.456     311.5     347.619     100.004     -23.5259     99.0493     292.43     309.681     4.8     26.716     18.4066     19.0695     37.9373     4.8
25.879     106.17     103.341     180.613     99.9996     -18.9977     98.913     58.4851     116.569     4.8     44.8767     7.25673     44.8561     64.0444     4.8
58.3053     83.8487     257.809     294.78     99.9984     -12.2415     36.2511     162.073     166.597     4.8     70.5468     47.5976     95.7362     128.183     4.8
-89.4789     -80.2367     109.838     191.071     99.9957     -51.4035     -56.5945     4.78319     76.754     4.8     -38.0753     -23.6421     105.055     114.316     4.8
62.4103     -84.1588     -965.029     975.838     100.003     38.1474     16.0199     -278.58     281.676     4.8     24.2629     -100.179     -686.45     694.162     4.8
47.0555     101.437     731.889     747.104     100     32.2259     -8.26686     271.307     273.381     4.8     14.8296     109.704     460.581     473.723     4.8
21.8872     103.938     707.445     722.33     100.003     -26.6916     10.2003     300.2     301.595     4.8     48.5787     93.7379     407.245     420.735     4.8
18.7029     108.638     -392.113     419.407     99.9894     41.5218     98.2483     -210.712     236.219     4.8     -22.8189     10.3899     -181.401     183.188     4.8
-101.735     -47.028     -452.549     476.825     100     -64.425     -23.8808     -99.435     120.96     4.8     -37.3103     -23.1472     -353.114     355.866     4.8
-15.7043     116.768     460.391     485.635     100.001     -54.301     40.3027     230.318     240.088     4.8     38.5968     76.4652     230.073     245.547     4.8
106.703     -52.6507     123.6     198.582     100.001     39.6612     -74.0578     76.8341     113.948     4.8     67.0417     21.407     46.7659     84.6342     4.8
-18.9969     -115.946     286.782     325.652     100.003     -18.3099     -108.113     136.805     175.392     4.8     -0.686983     -7.83349     149.977     150.26     4.8
-85.5756     -80.4163     127.582     200.167     99.9972     -57.1737     -11.7677     108.522     123.319     4.8     -28.4019     -68.6486     19.06     76.8481     4.8
-92.7064     -73.2283     74.1227     171.614     100.001     -29.0805     4.7464     -18.1949     34.9613     4.8     -63.6259     -77.9747     92.3175     136.652     4.8
-112.352     36.7634     184.188     240.623     99.9997     15.3589     9.87088     49.6703     53.1367     4.8     -127.711     26.8926     134.518     187.487     4.8
-30.3278     -110.99     -11.2167     152.854     99.9999     17.5554     0.0225481     -25.1669     31.0581     4.8     -47.8832     -111.013     13.9502     121.796     4.8
55.6266     88.5093     1010.6     1020.9     100     9.71698     96.4915     727.734     734.183     4.8     45.9096     -7.98225     282.862     286.715     4.8
-115.671     -7.96503     -536.781     558.191     99.9999     -52.3222     -19.0407     -428.74     432.366     4.8     -63.3492     11.0757     -108.041     125.824     4.8
-46.8735     -89.3691     -337.272     365.973     100     4.22621     19.034     -29.7769     35.9146     4.8     -51.0997     -108.403     -307.495     330.059     4.8
107.16     41.7728     -491.167     514.27     99.9998     117.524     22.0183     -461.95     477.198     4.8     -10.3644     19.7544     -29.2175     37.0724     4.8
-89.0627     56.6684     -521.369     541.269     100.013     -62.9401     -4.18047     -133.159     147.422     4.8     -26.1226     60.8488     -388.211     393.847     4.8
97.4851     -37.8714     460.704     482.892     99.9971     30.8507     33.2056     115.394     124.07     4.8     66.6344     -71.0769     345.309     358.823     4.8
-94.8411     -49.8934     -395.523     421.809     100     -34.924     5.90813     -266.754     269.138     4.8     -59.9171     -55.8016     -128.769     152.671     4.8
-73.1188     -75.1466     202.051     248.631     99.9958     -82.2436     -32.2491     81.6097     120.363     4.8     9.12481     -42.8975     120.441     128.268     4.8
11.844     -99.6991     -599.943     616.451     99.9999     38.08     -16.0022     -91.9104     100.88     4.8     -26.2361     -83.6969     -508.033     515.571     4.8
-12.3465     -109.156     472.409     495.216     100.001     -34.8653     -67.1152     407.717     414.7     4.8     22.5188     -42.0413     64.6925     80.5154     4.8
-106.196     -3.64811     -1377.79     1385.49     99.9518     -64.8786     46.6333     -696.988     701.569     4.8     -41.317     -50.2815     -680.798     683.918     4.8
96.5526     47.2264     -292.281     327.079     99.9994     54.1058     -24.7948     -157.098     168.063     4.8     42.4468     72.0212     -135.182     159.016     4.8
-103.918     -33.3026     -88.6916     172.552     100.001     -101.984     -34.8558     -107.91     152.589     4.8     -1.93382     1.55322     19.2185     19.9636     4.8
93.0552     61.2655     479.075     501.921     99.9987     108.114     47.8187     314.061     335.608     4.8     -15.0591     13.4467     165.014     166.314     4.8
-117.473     -3.00647     -498.459     521.795     99.9993     -108.721     -19.7195     -486.577     498.988     4.8     -8.75229     16.7131     -11.8818     22.8067     4.8
-89.5265     -78.0066     541.811     563.613     99.9999     -102.249     -56.1309     507.242     520.503     4.8     12.7225     -21.8757     34.5688     43.1097     4.8
-61.0159     -98.6357     -158.806     220.616     100.001     0.0437915     19.157     -27.7734     34.0792     4.8     -61.0596     -117.793     -131.033     186.537     4.8
-101.793     -15.1769     -20.3786     144.927     99.9822     -13.6639     25.2949     -36.2787     46.5372     4.8     -88.1293     -40.4718     15.9     98.39     4.8
-26.2084     101.674     -346.852     375.94     99.9991     13.3764     103.846     -241.033     262.836     4.8     -39.5847     -2.1722     -105.819     113.104     4.8
-48.3978     -100.817     452.047     476.291     100     8.57747     -80.7019     178.998     196.595     4.8     -56.9753     -20.115     273.049     279.696     4.8
-28.9419     107.04     411.764     438.001     99.9982     11.6812     10.2941     3.79846     16.7299     4.8     -40.6231     96.7455     407.966     421.271     4.8
-102.944     -28.043     825.498     838.351     100.006     -57.6877     0.613303     692.14     694.556     4.8     -45.2565     -28.6563     133.358     143.794     4.8
84.2884     -53.8681     -3.23556     141.482     100.001     -20.9661     2.38024     -4.18081     22.04     4.8     105.254     -56.2484     0.945252     119.442     4.8
26.7194     116.1     -968.221     980.635     100.001     43.0641     105.413     -934.114     941.041     4.8     -16.3446     10.687     -34.1073     39.5943     4.8
78.647     -62.6847     86.9796     166.374     100     42.7829     -86.7052     71.1827     120.159     4.8     35.8641     24.0205     15.7969     46.2147     4.8
30.2588     -97.1948     -0.347671     142.695     99.9968     37.0284     1.55418     -18.8975     41.8769     4.8     -6.76958     -98.749     18.5498     100.818     4.8
84.3677     73.8376     610.177     628.399     99.9993     14.5311     71.1182     407.87     414.307     4.8     69.8367     2.71942     202.307     214.092     4.8
107.951     -24.3283     650.489     667.369     100.001     51.4092     2.30049     520.461     523.021     4.8     56.5413     -26.6288     130.028     144.348     4.8
-115.07     36.6311     -22.727     158.429     100.001     10.687     21.5674     11.554     27.1275     4.8     -125.757     15.0638     -34.2811     131.301     4.8
-47.9774     -97.1144     415.7     441.067     100.001     -43.1201     -86.8306     175.542     200.591     4.8     -4.85734     -10.2838     240.158     240.475     4.8
-25.5914     -103.155     -57.2146     156.746     99.999     -58.6954     -86.4812     -25.4112     107.67     4.8     33.104     -16.6741     -31.8034     49.0754     4.8
47.7055     89.6093     -268.344     303.832     99.9987     59.157     28.9228     -204.426     214.823     4.8     -11.4515     60.6865     -63.9183     89.0089     4.8
-26.6577     116.747     -320.918     356.832     100.001     22.4476     -4.94009     -66.5565     70.577     4.8     -49.1053     121.687     -254.361     286.255     4.8
108.234     -39.4669     1477.08     1484.94     100.001     51.6532     -9.76852     1172.55     1173.74     4.8     56.5812     -29.6983     304.527     311.196     4.8
26.5299     -110.362     108.917     186.404     100     11.5871     -109.473     42.4165     118.071     4.8     14.9427     -0.8892     66.5003     68.3331     4.8
-112.868     -22.7976     -1266.06     1275.21     100.001     -36.1242     2.55544     -102.077     108.417     4.8     -76.7438     -25.3531     -1163.98     1166.79     4.8
98.57     -29.5576     -448.104     470.517     99.9986     73.4865     29.2558     -257.593     269.506     4.8     25.0835     -58.8133     -190.511     201.012     4.8
58.4399     98.5     -31.9022     155.355     100     85.6188     65.709     -14.1193     108.952     4.8     -27.1789     32.791     -17.7829     46.4027     4.8
-87.0365     57.8862     -718.137     732.562     100.001     -98.3521     14.5307     -484.491     494.609     4.8     11.3156     43.3554     -233.646     237.952     4.8
92.6425     47.2695     96.4547     173.553     100.001     59.0516     54.5508     109.973     136.309     4.8     33.5909     -7.28132     -13.5184     37.2445     4.8
67.4532     -79.5274     -591.44     608.832     100     91.8902     -57.4966     -396.576     411.151     4.8     -24.437     -22.0308     -194.864     197.681     4.8
-104.558     -5.73686     334.722     364.697     99.9984     -91.7413     -18.8964     332.625     345.595     4.8     -12.817     13.1596     2.09724     19.102     4.8
101.202     58.8382     344.48     377.319     99.9977     81.1548     49.8111     127.658     159.332     4.8     20.0471     9.02708     216.822     217.986     4.8
24.1468     100.601     47.2922     151.459     99.9988     -3.16333     110.686     50.4668     121.784     4.8     27.3102     -10.0844     -3.17459     29.6759     4.8
80.9978     74.7902     -299.674     334.602     99.9996     92.0881     86.2737     -287.342     313.866     4.8     -11.0902     -11.4835     -12.3313     20.7356     4.8
-105.737     32.249     -18.529     150.211     99.9989     -88.7239     -13.6283     14.3983     91.0385     4.8     -17.0133     45.8773     -32.9274     59.1729     4.8
68.3323     83.9266     -338.308     369.005     99.9986     31.774     -19.3764     -93.4502     100.703     4.8     36.5583     103.303     -244.858     268.303     4.8
103.25     31.3084     -457.212     480.294     99.9952     51.9097     26.7651     -395.182     399.503     4.8     51.3398     4.54327     -62.03     80.791     4.8
75.4553     83.9566     202.635     252.593     99.9996     54.3812     -5.07556     48.0801     72.9233     4.8     21.0742     89.0322     154.555     179.669     4.8
-73.0601     80.5144     -261.265     300.138     100.016     -38.5965     -7.26276     -145.317     150.607     4.8     -34.4636     87.7771     -115.948     149.531     4.8
-78.6603     63.0724     -93.9186     170.256     100.003     -41.9556     33.3778     11.1472     54.9696     4.8     -36.7046     29.6946     -105.066     115.286     4.8
92.6911     -62.5653     -387.385     415.419     99.9996     72.9174     -4.94554     -115.602     136.851     4.8     19.7737     -57.6197     -271.783     278.568     4.8
36.6762     -107.974     -853.336     866.709     99.997     28.9716     -72.574     -243.438     255.718     4.8     7.70456     -35.3997     -609.898     610.992     4.8
106.955     -17.8392     -361.89     390.792     99.9846     97.0918     -16.8938     -155.84     184.449     4.8     9.86361     -0.945329     -206.05     206.344     4.8
97.6585     -17.6634     1018.3     1028     99.9933     94.8546     -48.7945     694.726     702.883     4.8     2.80396     31.1311     323.574     325.116     4.8
73.2335     93.7042     -49.5801     163.101     100     28.3364     -8.6979     -41.0513     50.8611     4.8     44.8971     102.402     -8.52887     112.24     4.8
13.7639     101.865     1546.19     1552.82     99.9979     -2.02234     31.1204     1123.23     1123.68     4.8     15.7862     70.7451     422.952     429.145     4.8
105.316     -22.1087     -469.315     491.767     99.9863     -18.3954     -4.00111     -38.1282     42.7925     4.8     123.711     -18.1076     -431.187     448.974     4.8
105.358     -39.4386     -51.9433     159.243     100.024     -17.4704     -17.6717     -4.54538     25.7139     4.8     122.828     -21.7669     -47.3979     133.529     4.8
-41.9984     -110.432     158.812     221.765     99.9974     5.15458     17.16     16.2413     24.6547     4.8     -47.153     -127.592     142.57     197.11     4.8
90.3853     46.0767     -792.406     805.108     99.9989     1.01915     -25.7358     -106.789     109.956     4.8     89.3661     71.8125     -685.617     695.153     4.8
-21.1978     105.423     94.033     174.373     100.002     34.255     76.7966     55.6477     100.95     4.8     -55.4528     28.6261     38.3853     73.423     4.8
-99.0926     39.7431     -350.632     379.923     99.9985     -105.848     44.562     -351.951     370.246     4.8     6.75552     -4.81889     1.31908     9.67671     4.8
43.0743     -102.799     115.247     188.957     100     -23.6589     -4.59002     44.0155     50.4105     4.8     66.7332     -98.2088     71.231     138.547     4.8
100.418     -13.0069     89.1086     167.91     100.003     103.42     -12.773     30.0188     108.549     4.8     -3.00212     -0.233921     59.0898     59.3609     4.8
20.3591     108.824     24.5745     151.198     99.9988     -21.9632     48.5506     49.9078     73.1667     4.8     42.3223     60.2736     -25.3333     78.0314     4.8
-96.892     58.3542     946.51     958.475     99.9989     -64.1085     79.2302     503.286     513.524     4.8     -32.7835     -20.876     443.224     444.951     4.8
70.5245     -86.1681     900.401     912.755     100.006     39.736     -25.0821     686.667     688.29     4.8     30.7885     -61.086     213.734     224.465     4.8
84.3219     -54.884     -229.12     269.478     100     2.72343     23.3326     -71.8405     75.7359     4.8     81.5985     -78.2165     -157.279     193.742     4.8
60.4568     -97.7501     -329.096     362.651     100.006     49.1089     4.32905     -106.849     117.772     4.8     11.3479     -102.079     -222.247     244.879     4.8
7.19471     -107.743     209.693     256.187     100     -3.11951     -18.4141     142.579     143.877     4.8     10.3142     -89.3291     67.1141     112.309     4.8
25.3605     118.621     174.395     234.793     100.001     31.1027     24.2884     118.269     124.771     4.8     -5.74221     94.333     56.1261     110.022     4.8
-21.3036     -114.299     -126.526     198.813     99.9978     35.9058     -58.8195     -82.6374     107.708     4.8     -57.2093     -55.4798     -43.8887     91.1053     4.8
37.2608     105.703     36.7382     154.631     99.9979     2.48558     -19.0222     -0.608751     19.7847     4.8     34.7752     124.725     37.3469     134.846     4.8
-109.681     -7.02374     936.484     948.199     99.9999     -66.2258     42.2789     616.135     621.143     4.8     -43.4554     -49.3026     320.349     327.056     4.8
-4.88945     107.669     54.4276     156.776     99.999     3.85729     102.101     1.15656     102.294     4.8     -8.74674     5.56787     53.2711     54.4826     4.8
-76.2247     83.7215     738.984     754.265     99.9998     -63.1436     5.32504     451.804     456.252     4.8     -13.0811     78.3965     287.179     298.013     4.8
-113.09     -30.6458     135.553     205.191     100.001     -58.4657     -58.9269     111.227     138.871     4.8     -54.6238     28.281     24.3264     66.3204     4.8
-98.7791     36.4697     139.185     201.155     100.017     -18.7038     44.9097     100.365     111.638     4.8     -80.0753     -8.44001     38.8195     89.517     4.8
-100.01     37.9178     514.773     535.192     99.9987     -34.7757     -24.0376     288.866     291.982     4.8     -65.234     61.9554     225.907     243.21     4.8
90.0623     -50.2648     -1740.37     1746.29     99.999     -10.2469     -40.4551     -596.468     597.945     4.8     100.309     -9.80969     -1143.9     1148.34     4.8
-109.768     8.77593     -248.04     289.223     99.9993     -128.757     8.71898     -213.765     249.745     4.8     18.9894     0.0569539     -34.2755     39.4773     4.8
-78.8142     -87.1388     -510.473     533.28     99.9997     3.38811     -42.7588     -64.5397     77.6415     4.8     -82.2023     -44.3801     -445.934     455.639     4.8
-83.9566     -59.7996     -238.482     278.383     99.9953     -102.31     -41.6737     -220.2     246.405     4.8     18.3533     -18.1259     -18.2814     31.9787     4.8
-25.3943     -99.7393     -15.3526     144.32     99.9994     -31.7597     -88.223     28.634     98.1576     4.8     6.36538     -11.5163     -43.9866     46.1628     4.8
-60.28     -93.329     1059.35     1069.84     99.9996     -38.9371     -15.179     707.785     709.034     4.8     -21.3429     -78.1499     351.564     360.809     4.8
86.1495     -85.7797     -209.507     262.056     100.001     45.0881     9.88344     -32.5251     56.6705     4.8     41.0614     -95.6631     -176.982     205.385     4.8
-71.9759     68.1047     129.674     191.391     99.9821     -76.0821     64.7288     50.7575     112.15     4.8     4.10624     3.37593     78.9166     79.241     4.8
113.277     -18.6397     -275.225     314.529     100.001     35.186     -4.13207     -205.938     209.018     4.8     78.0913     -14.5076     -69.2871     105.51     4.8
31.7523     116.162     250.146     295.085     100.001     62.4503     62.6905     185.725     205.783     4.8     -30.698     53.4715     64.4217     89.3015     4.8
-61.7391     -88.2537     -160.355     217.516     99.9957     -73.7886     -92.2241     -165.18     203.119     4.8     12.0495     3.97044     4.8247     14.397     4.8
-98.7765     -65.2645     47.8156     162.181     100.001     2.72523     7.60112     -18.4232     20.6799     4.8     -101.502     -72.8656     66.2387     141.501     4.8
-20.74     -105.203     -594.394     612.211     99.9993     29.9885     -1.99017     -96.5621     101.245     4.8     -50.7285     -103.213     -497.832     510.966     4.8
-108.134     28.2499     -1338.27     1346.64     99.9986     -82.2837     6.03115     -438.591     446.31     4.8     -25.8501     22.2188     -899.675     900.333     4.8
-95.325     63.3793     1104.8     1115.21     99.9808     -31.5843     51.7492     227.041     235.045     4.8     -63.7407     11.6301     877.761     880.163     4.8
106.017     46.0143     -104.881     185.356     99.9999     87.9277     31.6904     -123.758     155.16     4.8     18.0889     14.3239     18.8774     30.1957     4.8
100.361     -38.3811     186.522     237.359     100.015     94.7115     -57.6089     103.226     151.551     4.8     5.64987     19.2279     83.2965     85.8078     4.8
116.219     -12.9871     810.824     825.294     99.9998     118.68     15.0977     548.496     561.412     4.8     -2.46106     -28.0847     262.328     263.882     4.8
95.4598     -51.5695     1149.76     1159.19     99.9978     0.312764     9.61124     13.2844     17.0877     4.8     95.147     -61.1807     1136.47     1142.1     4.8
91.267     -60.4835     -83.4753     170.166     100.001     65.2391     -5.47287     1.34922     65.6579     4.8     26.0278     -55.0107     -84.8245     104.508     4.8
51.3164     86.4494     -5.47529     141.904     99.9994     -10.7877     -14.1789     12.3769     22.2181     4.8     62.1041     100.628     -17.8522     119.686     4.8
-70.4224     79.2127     -74.4584     163.641     100.001     -19.5846     -17.4146     -41.8106     49.5781     4.8     -50.8379     96.6273     -32.6479     114.063     4.8
7.6336     -104.883     -437.448     460.889     99.9945     -35.978     -84.4688     -226.219     244.187     4.8     43.6116     -20.414     -211.23     216.702     4.8
-30.5318     -109.36     86.6423     174.352     100     -10.0699     -124.238     78.3366     147.296     4.8     -20.4619     14.8775     8.30567     27.0564     4.8
-107.443     -21.2061     -673.776     689.905     100.005     -38.2083     -32.3616     -101.007     112.839     4.8     -69.2349     11.1555     -572.768     577.066     4.8
-86.5943     59.6787     -1158.54     1167.6     99.9975     -3.79472     29.6871     -81.5933     87.0415     4.8     -82.7996     29.9917     -1076.95     1080.56     4.8
42.52     99.4315     -314.938     347.68     100.002     12.9832     -13.0366     -113.139     114.726     4.8     29.5369     112.468     -201.799     232.954     4.8
-98.2049     26.6429     -284.327     318.113     99.9998     -45.5484     16.3241     -248.972     253.675     4.8     -52.6565     10.3188     -35.3552     64.4377     4.8
-101.694     44.1432     -1101.15     1111.23     100.007     -67.5802     46.6161     -360.097     369.368     4.8     -34.1137     -2.47295     -741.054     741.858     4.8
59.0187     -85.6121     -44.4777     150.967     100.001     -25.6577     -25.6309     3.0936     36.7133     4.8     84.6764     -59.9813     -47.5713     114.254     4.8
30.0684     105.776     -65.7723     162.534     99.9939     49.6756     65.3732     0.605738     82.248     4.8     -19.6072     40.4026     -66.3781     80.2863     4.8
-56.8367     -87.8844     -186.577     236.145     99.9975     -15.3588     -2.73258     9.10699     18.6906     4.8     -41.4779     -85.1518     -195.684     217.455     4.8
-55.9539     82.9779     -561.171     578.732     100.005     -56.0392     8.77516     -141.45     152.475     4.8     0.0853113     74.2027     -419.721     426.257     4.8
31.8541     101.231     -67.1674     160.542     99.9984     -3.51991     98.6571     -74.7946     123.947     4.8     35.374     2.57427     7.62716     36.5946     4.8
97.9742     24.6875     237.12     276.468     100.001     89.9563     51.8693     219.192     242.592     4.8     8.01794     -27.1817     17.9275     33.8758     4.8
-102.57     27.3969     -236.046     277.47     100.003     -63.6432     14.9865     -225.73     235.058     4.8     -38.9269     12.4104     -10.3158     42.412     4.8
-109.818     19.1737     769.18     783.623     100     -59.1435     -40.0392     354.226     361.386     4.8     -50.6742     59.2129     414.955     422.237     4.8
84.7655     63.4253     -165.054     220.117     100.004     -19.1444     6.4288     -53.1039     57.0167     4.8     103.91     56.9965     -111.95     163.1     4.8
-109.817     -44.2766     -1008.26     1020.1     100.01     -7.99533     -51.5267     -378.682     382.286     4.8     -101.821     7.25007     -629.577     637.817     4.8
72.2923     83.4831     1804     1810.14     99.9973     0.273683     71.7721     688.614     692.361     4.8     72.0186     11.711     1115.38     1117.78     4.8
56.6043     97.9898     -351.456     382.528     100     40.1304     2.78902     -190.328     194.592     4.8     16.4739     95.2008     -161.128     187.936     4.8
-59.1779     -81.1114     46.9276     149.278     100.003     -43.4696     -95.6551     62.5248     122.36     4.8     -15.7083     14.5437     -15.5972     26.9181     4.8
