px(1)   py(1)   pz(1)   E(1)  px(2)   py(2)   pz(2)   E(2)
16.6732     31.3358     -21.6941     41.6001     -17.8968     5.72583     -4.4519     19.3111
-29.8448     12.7853     49.5905     59.2739     -16.756     9.73966     -8.44739     21.1419
-28.0666     2.17092     5.81884     28.7455     -24.501     48.9837     113.678     126.184
5.96685     20.362     -44.6016     49.3914     10.5761     33.2168     -74.0339     81.832
-4.84784     25.3365     -51.6287     57.7145     -7.08205     39.9172     -84.4516     93.6783
-10.0786     -26.3629     127.634     130.718     -13.2141     -27.3403     139.793     143.053
-27.2809     -25.9223     -6.13635     38.1296     46.1958     -48.5538     -12.8673     68.2428
-3.87599     -12.0165     45.4875     47.2073     -38.578     22.6561     259.81     263.634
-4.42152     22.964     -6.92452     24.3894     -2.30015     12.6982     -3.74246     13.4456
-29.5505     4.40661     26.0055     39.6098     -8.21332     -27.9077     31.9401     43.2026
16.0523     32.0432     87.9788     94.9984     15.7931     -8.76743     25.4917     31.2428
-7.81188     -35.4789     208.638     211.777     8.27348     -7.7936     237.659     237.931
5.62416     73.9886     -46.249     87.4352     -0.498489     31.3076     -19.2099     36.7347
-10.1732     -52.7053     -34.4628     63.7889     -4.36154     -23.7216     -13.818     27.7973
-34.319     -15.3765     -145.603     150.381     9.98782     -30.7054     -120.887     125.125
24.6584     -11.7831     12.4523     30.0323     28.8899     -10.2581     14.465     33.8982
16.4967     -22.2088     -6.19574     28.3506     9.26179     -12.8034     -4.02291     16.3065
-23.6481     -41.4295     154.639     161.829     -10.7071     0.783022     10.8399     15.2571
8.29341     -42.3232     262.158     265.682     10.2821     1.82612     36.0132     37.5001
59.0834     -18.8562     -20.1886     65.2226     -5.8356     -12.085     -9.60391     16.5101
-25.2779     -39.6203     77.2547     90.4269     -9.32006     -14.1842     29.2914     33.8568
-5.51785     -35.5557     39.187     53.2003     -10.9833     1.68323     14.3541     18.1529
13.456     59.0118     120.915     135.218     10.3064     -1.76395     3.93177     11.1719
-38.1685     21.9079     192.213     197.187     -22.9026     10.5426     117.113     119.796
21.13     38.6594     131.167     138.368     21.8842     33.3862     123.577     129.865
-9.93835     52.3542     -20.7969     57.2035     22.6972     9.61869     -30.2589     39.0293
6.12073     8.40058     95.2931     95.8582     9.81615     13.0895     153.6     154.47
14.4891     7.12812     54.2533     56.6055     9.18765     5.1607     33.9387     35.5371
10.1009     -4.65634     6.15631     12.7126     17.9204     -33.953     -47.9938     61.4602
-8.78415     -27.7821     262.041     263.656     5.8325     -29.9243     66.3461     73.0157
26.0015     -1.50931     -76.7208     81.0212     26.8862     0.531101     -76.7339     81.3096
69.9391     -26.8072     154.318     171.535     -3.93633     -14.1565     50.9501     53.0265
-17.0078     -3.36581     -240.754     241.377     -24.5675     37.6509     -178.372     183.95
-20.8227     27.7634     -22.5954     41.4118     -10.8283     2.76513     -47.2201     48.5271
-0.0891533     11.05     11.3184     15.8182     -52.9768     1.3118     19.0177     56.3022
-16.9739     -12.1376     609.258     609.615     4.80005     -22.3763     221.809     222.987
40.2288     1.86928     -46.1708     61.2665     20.9527     3.31696     -20.4404     29.459
38.1842     -53.9855     -30.9656     73.016     -8.03449     -10.917     -20.8372     24.863
11.0835     62.4054     102.019     120.105     11.2043     -0.79751     7.48433     13.5067
-19.8984     -17.1362     31.3049     40.8606     -25.6911     19.0844     74.4607     81.0472
18.6601     4.29062     135.6     136.949     28.6933     -1.93476     40.9108     50.0075
-7.03039     -29.2925     -186.125     188.547     -21.61     0.660798     -66.8021     70.2136
-7.48274     40.518     23.2669     47.3186     -4.25342     27.2159     16.4894     32.1048
7.38519     13.3278     -36.9654     39.9827     11.3876     23.1477     -63.1449     68.2112
-15.4567     2.8715     0.807298     15.7419     -37.1233     9.86683     1.948     38.4615
-3.15699     60.1907     -24.0969     64.9118     0.735311     23.4825     -10.2632     25.6379
9.52572     22.1228     20.7111     31.7664     13.1591     25.1748     22.9064     36.4916
41.1007     32.6855     935.646     937.119     -10.937     22.1108     279.48     280.566
-3.22818     42.9216     15.4178     45.7208     12.1837     1.74307     1.93606     12.4689
21.5973     34.6136     -353.578     355.924     22.7929     33.9048     -377.616     379.82
-31.3365     21.0942     58.9799     70.0398     -33.3372     -30.7545     174.31     180.115
-10.313     -2.40425     27.1985     29.1873     -33.0143     -12.0152     95.3973     101.661
9.24093     5.91567     20.4391     23.198     -22.1437     40.7622     84.3418     96.2572
-19.6964     15.9265     108.432     111.352     -4.04027     23.2287     19.5888     30.6532
35.3044     -22.5464     157.57     163.043     18.4793     22.8381     61.3011     67.9771
20.4     -29.9677     7.37256     36.9944     25.1494     9.51843     19.8073     33.398
78.0446     8.5209     155.522     174.214     12.045     2.71194     22.9138     26.0331
-42.3625     -9.84167     68.9767     81.5428     1.12207     -19.2838     17.0722     25.7795
-12.3063     -28.038     22.7648     38.1551     -19.4087     -45.5847     39.8488     63.5813
-49.0072     6.72295     78.8023     93.0414     1.68741     12.4647     8.68385     15.2848
-10.1558     14.4319     0.632871     17.6585     2.56009     29.8554     69.6096     75.7852
24.6859     -23.6403     9.68201     35.5248     8.77064     -8.90263     3.10504     12.8772
-7.93797     67.0159     109.758     128.844     19.8978     5.55633     80.5569     83.1637
18.3375     -28.9667     -70.4986     78.3926     14.5583     -24.7263     -59.5772     66.127
42.1826     35.6827     -6.38524     55.6183     29.7063     30.0796     -5.76466     42.667
6.3189     -23.7295     35.0362     42.785     15.1552     -0.122522     50.1264     52.3674
29.8604     0.910564     -395.153     396.281     17.438     0.185059     -229.95     230.61
-0.377394     -27.0683     82.7072     87.0248     -1.06634     -21.4802     65.9804     69.3988
26.8802     17.4345     -68.6044     75.7172     15.6036     11.808     -41.7886     46.1434
-3.90065     -9.74572     33.2444     34.8627     -4.05142     -10.8843     34.3979     36.3056
18.018     8.13016     -54.929     58.3777     13.6103     5.9731     -40.5705     43.2074
-2.31607     18.4674     6.32682     19.6585     49.085     3.62763     33.5425     59.5617
30.4117     23.395     -136.945     142.219     -8.33231     22.6426     -178.616     180.238
48.9168     78.2862     -268.703     284.118     -9.89977     -1.90173     -27.8339     29.6073
-11.021     -29.4831     42.7116     53.0566     19.6951     -19.0147     110.378     113.722
-18.7419     28.7517     -337.114     338.856     -7.55552     13.3061     -148.733     149.518
13.8559     19.46     -11.1948     26.3818     7.7446     12.4751     -6.6079     16.1025
3.98785     -24.1717     52.054     57.5329     6.86833     -44.7191     94.6206     104.881
5.87922     11.8539     8.71216     15.8424     13.289     41.9921     29.2913     52.8953
-19.6837     19.8929     -9.91723     29.6905     -25.4155     -13.7498     12.3231     31.4144
31.006     41.4723     -98.7477     111.501     23.1083     30.8754     -71.1128     80.897
12.4672     12.6059     2.17298     17.8691     21.9533     24.3746     5.21927     33.2161
-5.3534     -9.36213     21.6304     24.1699     39.0349     -19.3111     21.4853     48.5619
70.3646     -46.1469     89.7891     123.056     -6.4783     -8.7954     13.4181     17.3024
-18.0437     -5.01249     3.74459     19.1208     -10.6387     -2.66807     1.5257     11.1136
22.8371     -46.9943     2.63527     52.3158     -9.4875     -13.9608     28.8105     33.3911
4.16319     -21.9036     70.3714     73.8249     2.32986     -18.8228     60.6939     63.5953
26.3638     13.3672     37.6829     47.893     -29.6914     62.9522     53.7881     87.9643
-44.1319     54.6604     370.02     376.63     -8.40451     10.0429     74.8077     75.9455
32.3866     4.86073     72.1218     79.209     4.40314     -25.7788     90.1125     93.8307
-28.8948     21.7784     -257.84     260.366     -9.0667     6.56287     -76.5523     77.3719
-43.6079     20.6631     -138.692     146.847     -35.9998     15.1542     -114.809     121.272
18.8307     -9.22848     210.329     211.372     24.6474     -9.0082     268.19     269.471
15.9983     -58.2498     631.604     634.486     11.4568     0.516702     173.683     174.061
-47.2698     3.86618     -43.2086     64.1589     -0.00951876     22.8546     -23.8278     33.0166
8.49984     -5.89396     5.59613     11.7602     21.4928     1.69331     -26.6095     34.2472
-24.9831     20.7367     -79.7377     86.0945     15.8379     20.2851     -54.0945     59.9044
-18.8057     8.69849     -20.6761     29.2718     -56.7705     31.5259     -63.9805     91.1607
-13.7293     -26.2099     27.9908     40.7409     -12.6812     -21.3382     23.6384     34.2897
2.89833     44.9869     56.5311     72.3048     29.9424     -0.576722     33.1173     44.6501
9.8993     -55.5073     -151.367     161.527     5.21225     -28.7131     -78.3241     83.5892
10.6881     10.5109     37.9784     40.83     22.3583     18.9889     74.8696     80.411
16.7267     35.2489     9.93191     40.2606     11.1757     22.8915     7.42831     26.5395
-12.1908     3.7564     -208.847     209.236     0.210733     12.4766     -124.298     124.922
21.8527     -21.0753     63.6023     70.4767     -3.2889     -11.1531     0.374803     11.6444
-17.187     4.14737     0.047681     17.6804     -10.6247     1.71078     0.75416     10.7993
24.6013     -17.044     -91.9009     96.6514     21.2764     -14.1803     -74.898     79.1422
-58.7979     21.0605     -534.78     538.415     -3.47423     -14.4846     -82.6344     83.9661
31.5284     17.4815     32.4453     48.501     12.4347     -18.241     11.3736     24.8342
0.801214     26.5138     -25.9693     37.1337     13.4858     3.35231     0.48942     13.9136
40.1281     -34.5143     110.914     122.896     29.4058     -27.0934     86.0806     94.9184
12.977     6.65849     -30.1507     33.4934     25.7271     12.7353     -55.3663     62.3678
35.6648     -21.2454     15.1315     44.1849     9.84553     -4.96424     4.65589     11.9689
-14.0918     -43.5271     39.8461     60.6704     -8.13665     -27.8321     23.784     37.5035
25.6719     -44.5999     -23.0722     56.3962     47.5769     15.3859     -52.1901     72.2779
2.3715     -41.9069     -155.782     161.338     1.5728     -58.673     -234.46     241.695
52.5149     19.6958     -83.7962     100.834     8.47915     -6.45091     -70.1854     70.9895
3.303     29.8187     -12.3762     32.4536     36.5207     22.8041     -118.956     126.508
28.2291     6.01713     -45.6307     53.993     56.8014     7.57509     -91.0066     107.545
5.66447     -13.6377     -143.292     144.051     -39.657     -14.588     -232.815     236.618
-18.7077     29.5854     -113.448     118.725     -17.6195     26.1891     -102.22     106.983
43.4418     -28.9275     84.9912     99.7371     7.46197     7.87861     5.05214     11.9699
