px(1, true)   py(1, true)   pz(1, true)   E(1, true)  px(2, true)   py(2, true)   pz(2, true)   E(2, true)   px(1)   py(1)   pz(1)   E(1)  px(2)   py(2)   pz(2)   E(2)
99.2399     14.8645     490.632     500.788     -99.2399     -14.8645     154.85     184.521     -99.6422     -15.9531     162.941     192.245     100.992     11.4757     504.166     514.696
35.5234     -94.3558     -1702.76     1705.74     -35.5234     94.3558     -197.919     222.119     -33.6011     93.6322     -196.966     220.938     36.4593     -93.3094     -1703.72     1706.76
-81.7343     137.875     -316.587     354.849     81.7343     -137.875     -17.6211     161.247     -80.0091     138.187     -314.538     353.048     83.91     -136.302     -18.8303     161.889
-33.9082     -161.741     618.546     640.241     33.9082     161.741     46.7414     171.74     -31.6486     -162.662     621.869     643.85     35.9055     162.433     49.6564     174.509
-99.7925     -96.1755     -1204.47     1212.41     99.7925     96.1755     -457.528     478.059     96.0323     96.5629     -451.125     471.717     -100.092     -94.2086     -1207.09     1215.04
84.6881     59.7182     -89.8175     137.133     -84.6881     -59.7182     -55.1732     117.399     -83.6708     -56.3174     -52.6713     114.425     83.5882     62.6955     -90.8584     138.867
124.007     -23.0016     1009.22     1017.07     -124.007     23.0016     -6.2169     126.275     -122.339     23.8974     -5.73679     126.255     122.626     -24.0186     1005.59     1013.47
-34.4901     -126.931     -534.29     550.242     34.4901     126.931     -3260.58     3263.24     32.9768     124.641     -3243.99     3246.6     -35.1841     -125.073     -531.575     547.387
-112.752     8.17849     249.842     274.228     112.752     -8.17849     1023.19     1029.42     110.924     -5.20323     1013.47     1019.7     -110.964     6.62943     251.382     275.709
-115.916     74.1114     -96.4309     168.012     115.916     -74.1114     -351.523     377.488     112.706     -73.3454     -354.062     379.266     -114.504     70.7892     -91.4253     163.5
-139.791     149.021     -211.98     294.422     139.791     -149.021     393.513     443.397     136.058     -149.953     393.152     443.318     -142.236     148.618     -211.624     296.107
111.284     69.4308     916.017     925.361     -111.284     -69.4308     26.9806     133.913     -109.927     -70.9393     27.4032     134.475     115.108     74.1651     963.23     973.274
