px(1, true)   py(1, true)   pz(1, true)   E(1, true)  px(2, true)   py(2, true)   pz(2, true)   E(2, true)   px(1)   py(1)   pz(1)   E(1)  px(2)   py(2)   pz(2)   E(2)
-155.286     -55.9988     -120.128     204.214     -853.834     -51.0335     -453.39     968.103     -158.489     -56.198     -121.725     207.82     -595.264     -35.7335     -316.743     675.327
230.462     126.446     -5.25806     262.968     691.249     308.524     -219.467     788.163     687.93     307.117     -218.375     784.451     233.781     127.854     -6.35021     266.68
495.22     -255.18     167.426     581.734     361.852     -263.828     229.405     503.182     335.138     -243.943     212.075     465.732     408.403     -211.818     139.193     480.788
395.305     5.09684     -624.783     739.371     606.795     -110.343     -798.56     1009.01     392.806     4.97947     -620.715     734.611     609.294     -110.226     -802.628     1013.77
-634.981     335.431     246.328     759.22     -284.736     62.7185     86.1305     304.055     -282.805     62.7178     85.9461     302.298     -636.911     335.432     246.512     760.977
-217.271     292.448     -231.759     431.819     -422.501     482.415     -232.615     682.176     -208.461     236.79     -114.437     335.675     -211.807     284.4     -225.227     420.157
-203.558     -25.605     31.0193     207.549     -733.262     -329.175     56.344     805.746     -172.783     -21.8792     25.9297     176.173     -735.421     -329.517     56.7185     807.924
307.856     -323.658     744.268     868.036     474.936     -327.342     820.489     1002.97     313.606     -327.532     752.854     878.971     468.88     -323.045     810.576     990.6
274.647     -264.535     56.8582     385.572     526.553     -337.703     198.106     656.179     277.404     -265.949     58.2978     388.9     523.98     -336.463     196.721     653.107
633.541     -34.2686     16.2225     634.692     370.097     42.8449     -62.4031     377.789     371.377     42.539     -61.5521     379.012     632.26     -33.9628     15.3714     633.469
-246.83     -19.0159     389.006     461.124     -749.215     136.103     1022.46     1274.87     -745.86     134.951     1018.02     1269.27     -250.318     -17.9009     394.501     467.898
785.254     66.3444     1561.74     1749.31     225.925     16.7245     318.842     391.158     787.816     66.7033     1564.99     1753.45     214.137     15.601     302.901     371.353
481.268     -169.93     -182.176     541.946     488.042     -112.148     -65.962     505.11     487.619     -171.66     -182.866     548.503     481.691     -110.418     -65.2718     498.553
409.797     541.554     395.215     785.769     233.794     246.289     110.395     357.111     408.951     539.893     393.907     783.624     234.64     247.951     111.703     359.255
-403.935     -160.446     -46.7941     437.171     -520.362     -229.573     -205.976     604.921     -518.963     -229.184     -204.984     603.503     -405.978     -161.201     -47.8776     439.558
852.233     315.939     -2126.44     2312.55     90.9671     59.6603     -177.23     208.01     89.7594     58.7101     -175.462     205.743     772.693     286.935     -1929.15     2097.93
-845.847     538.093     4.99     1002.52     2.91529     0.650041     0.283561     5.66055     -134.765     88.4216     0.580614     161.24     -427.763     270.67     3.91427     506.256
-555.892     819.921     93.3595     995     -11.5501     8.30038     -13.0578     19.8959     -152.302     227.116     27.585     274.844     -401.982     590.729     65.2437     717.583
124.242     -187.727     -119.101     254.726     235.28     -754.983     -341.331     861.328     107.133     -168.833     -104.651     226.542     232.875     -746.546     -337.559     851.819
556.456     -134.393     158.622     594.045     418.797     -83.2077     233.042     486.463     557.686     -134.681     159.596     595.586     417.568     -82.9197     232.068     484.922
336.918     602.132     1072.52     1275.3     184.511     264.974     664.302     738.631     180.282     258.774     648.914     721.519     295.159     525.856     942.087     1118.69
-467.566     -252.213     144.698     550.627     -464.62     -152.823     221.105     536.784     -465.486     -250.894     144.392     548.189     -465.551     -153.335     220.643     537.61
-273.395     -116.319     -309.859     429.314     -617.521     -371.118     -529.528     894.138     -618.882     -371.192     -530.93     895.979     -272.034     -116.245     -308.457     427.473
-698.176     738.332     -2810.66     2988.72     3.83463     5.59978     -14.2833     16.5262     -293.986     313.36     -1193.95     1268.92     -403.292     424.626     -1615.37     1718.3
86.6251     110.573     6.74689     140.709     699.485     512.561     -156.789     881.251     89.2797     112.103     6.08268     143.698     696.524     510.957     -156.094     877.915
513.157     -288.074     -328.582     674.022     399.408     -137.192     -323.354     531.911     513.328     -287.548     -328.907     674.119     378.78     -130.638     -307.068     504.927
98.2483     480.381     911.085     1034.66     183.645     485.895     1189.94     1298.39     99.0719     482.112     916.435     1040.3     182.821     484.165     1184.59     1292.75
178.526     2.27052     360.499     402.318     826.973     -173.12     1303.89     1553.71     179.283     1.84867     360.385     402.585     690.946     -144.403     1092.41     1300.71
149.909     448.541     770.871     904.393     209.097     487.222     648.428     837.609     188.002     439.256     585.133     755.485     142.416     424.962     730.441     857.009
4.81225     451.452     -571.574     728.39     -48.6283     549.368     -921.955     1074.33     5.03759     449.987     -570.279     726.496     -48.8536     550.834     -923.25     1076.23
