px(1)   py(1)   pz(1)   E(1)  px(2)   py(2)   pz(2)   E(2)
-12.0811     21.3156     -48.0147     54.0214     88.2188     -99.8619     -142.303     195.058
31.2836     45.2977     294.152     299.304     -42.0938     50.5721     76.0261     100.756
-3.51078     -39.0234     -89.562     97.859     69.793     37.728     -160.992     179.565
-66.9944     -3.58792     -29.2675     73.3846     10.9909     -74.4908     -120.742     142.418
-43.5367     26.8345     252.658     257.827     -7.5094     57.7912     42.0752     72.0756
30.1387     -17.1642     50.494     61.5483     2.50564     114.24     364.054     381.63
10.0239     -25.9429     -172.463     174.703     -116.608     45.1822     -556.041     569.984
46.0746     15.4943     -87.0341     99.864     -35.4408     89.5154     -444.266     454.625
30.9614     38.3945     20.2031     53.6599     80.9448     -17.4281     241.87     255.706
-30.0743     -15.3684     -14.6288     36.9469     -43.4628     11.1863     72.4401     85.3715
43.8447     -26.2967     -112.521     123.768     -21.9199     -72.3604     -9.77311     77.0548
12.105     -22.2257     -34.9963     43.3529     -58.3644     123.404     -148.287     201.677
-3.75047     35.8785     -18.6503     40.9358     82.3638     32.2432     114.771     145.112
-17.0109     20.3778     100.246     103.721     14.3715     82.2756     13.9426     84.9076
21.7728     -12.6924     -100.051     103.205     -65.9104     -94.1145     -1048.42     1054.71
8.99878     36.52     -68.6757     78.3455     91.0229     -86.4439     -212.049     246.539
-19.1419     -7.01153     80.7058     83.3795     86.6468     85.5194     130.436     178.676
-34.7919     3.23556     -75.0317     82.874     28.0824     -111.952     -602.822     613.806
38.5611     25.7575     40.8008     61.9714     -33.8366     78.9866     319.498     330.869
-19.9432     -18.037     68.5374     73.8484     82.1655     -39.3545     46.1847     102.599
-36.3242     5.14587     13.9996     39.5323     -26.6308     -84.2299     270.72     284.829
-16.1965     -25.5196     91.9071     96.877     -62.04     99.9694     97.3503     152.81
-31.2716     -25.1758     -172.628     177.333     67.3141     -24.8267     -424.957     431.014
-25.7303     -7.96909     35.3091     44.649     -52.181     78.8583     -57.4909     110.957
11.8731     -33.8367     59.3839     69.5243     -115.415     11.6299     67.5409     134.566
12.8292     70.3448     -622.28     626.408     -79.7695     12.7475     -1324.8     1327.28
-15.8475     33.6098     16.8259     41.2206     50.5644     59.2936     293.332     303.568
-13.9266     -49.272     185.258     192.236     91.2524     -4.23244     251.494     267.659
-20.7637     18.0357     -78.5718     83.4087     47.4942     -116.361     -679.803     691.364
-2.86464     -50.4436     65.1418     82.7001     -100.726     1.45103     8.74524     101.295
35.9279     24.0936     43.5708     61.5863     65.8841     5.72415     523.179     527.375
-18.2596     -40.2678     54.6726     70.5677     108.078     -18.7547     303.049     322.371
-48.1     2.70981     9.63829     49.7202     -30.2079     -42.7878     159.512     168.01
18.4246     -50.8386     57.1876     78.9467     79.6778     52.2889     168.166     193.372
23.9223     -42.1336     -10.8129     50.0393     61.7611     45.4092     -58.4172     96.8574
-19.0648     -66.0411     -295.42     303.39     77.8882     -33.0223     -879.156     883.233
-5.33895     26.2031     22.0128     34.8813     10.1489     43.8931     -69.3878     82.7722
-46.9083     24.3827     -9.75382     54.0576     -25.6168     -105.556     -32.1593     113.428
56.2616     24.9575     -221.373     229.872     48.4576     -62.1205     -73.9244     108.268
43.5113     17.2274     -155.825     162.789     0.227466     62.1274     -24.3852     66.8538
21.1155     -8.43176     -501.829     502.366     61.854     -64.9004     -231.387     248.253
14.2865     68.4693     229.071     239.601     -76.2031     29.1737     90.8965     122.289
8.59787     35.4705     106.376     112.543     -117.125     -41.9515     506.807     521.91
28.8677     39.8877     28.5112     57.1503     81.0953     -63.029     181.933     209.086
23.8628     -66.0649     278.396     287.181     69.7448     38.9261     179.327     196.451
17.8059     20.1505     239.405     240.944     31.4788     -101.892     397.701     411.78
14.7281     62.5415     5.48606     64.7936     -94.9167     1.64913     4.75367     95.1965
-28.3665     38.8816     44.4263     65.6476     74.0128     64.799     298.382     314.316
-6.11515     -21.3632     -5.97047     23.4117     -86.9798     0.0690552     -383.887     393.67
-25.0187     49.9256     -58.8054     81.2599     58.4788     56.8462     24.9354     85.5708
-9.19587     -39.4575     91.0908     99.8673     32.6976     -53.5899     -21.2621     66.6359
-1.16829     -37.0926     46.1754     59.3366     83.0888     22.1005     241.669     256.599
-34.323     46.6779     -106.167     121.142     70.3882     55.3257     -374.489     385.099
34.4664     -6.20481     -82.4558     89.6527     -93.1348     -86.4398     -288.185     314.999
30.672     17.6378     -39.8256     53.698     75.0914     11.7982     -687.282     691.52
-20.4004     -18.0253     6.56501     28.222     25.6622     -94.2369     -211.943     233.522
-18.1379     -39.3721     15.4     46.1063     -90.859     67.5284     103.133     153.286
10.8911     -27.3255     -99.9539     104.273     -112.301     61.6934     -389.136     409.764
-41.0332     -20.0901     35.837     58.262     -15.4963     97.6264     72.6624     123.176
33.2841     -37.4878     199.229     205.495     61.8134     88.5224     748.762     756.535
-0.361894     44.2322     -40.146     60.1159     -99.8264     2.17308     29.0701     104.319
52.134     23.6608     118.781     132.009     -32.8399     77.6251     478.381     485.783
-6.97704     34.8738     -48.2468     60.1083     110.206     -12.537     -155.177     190.877
43.3815     -18.612     300.616     304.418     8.45112     -71.0229     77.8528     105.869
-33.3018     12.0726     -89.0559     95.8799     29.6765     92.6733     -44.4405     107.124
-23.7081     25.7438     3.59423     35.5856     -59.594     51.2167     -248.523     260.763
41.5565     -31.4479     312.281     316.658     -89.812     -66.9113     634.126     644.05
-21.0855     40.1658     -50.8137     68.1781     61.3188     29.945     -10.3391     69.3435
51.5587     5.85084     -3.50635     52.4356     47.0265     -52.9864     157.97     173.243
53.0993     -16.8772     48.5487     74.135     -48.8951     -97.5929     62.8927     126.279
-27.504     -4.34137     37.463     46.8218     42.1188     -108.879     -21.7041     119.044
-42.3484     -6.72184     -138.345     144.907     1.14062     97.7645     -99.9821     140.034
-27.5825     34.9354     118.212     126.372     111.607     29.4127     255.683     280.579
-25.2327     24.2714     -166.893     170.601     71.6364     82.5336     -138.119     176.231
21.1177     -4.985     -244.275     245.258     -47.2536     -99.3175     -265.144     287.136
9.93908     -39.3059     -211.526     215.466     -19.8551     -77.2668     -43.5487     91.3144
-32.5521     3.02596     -144.34     148.01     73.8897     107.756     -372.688     395.015
-31.4657     -0.0184388     -60.4537     68.3047     -26.7466     85.4893     28.4805     94.2776
-41.0863     48.02     1224.6     1226.23     49.597     59.8934     574.935     580.196
-16.8379     12.032     -534.132     534.546     39.9775     86.9306     -371.834     383.984
30.1972     -3.94381     -474.936     475.925     -57.8838     116.396     -1665.01     1670.1
55.2607     13.2445     33.2633     66.095     33.7638     -86.2194     -44.2231     102.961
-50.18     -13.2448     237.333     242.959     -17.8742     88.6684     755.753     761.18
-54.9663     19.7454     -79.1421     98.44     38.8006     89.329     -102.354     141.384
9.02491     56.9447     -198.271     206.55     60.2995     6.36719     -697.766     700.416
-44.4411     8.84992     -51.4294     68.8128     55.2236     101.765     -75.953     138.575
-23.6353     14.7542     -155.135     157.692     76.2875     -102.406     -407.488     427.064
44.3729     -25.2894     557.377     559.751     59.2539     6.285     98.0189     114.826
2.88841     -44.4686     46.3884     64.5223     -91.0318     -5.39048     262.21     277.675
76.4435     6.21841     103.208     128.749     -10.7747     85.9657     67.5713     110.127
28.9585     0.325123     -80.1552     85.3352     21.5665     83.8808     -4.87205     86.9234
