px(Higgs)  py(Higgs)  pz(Higgs)  energ(Higgs)  masa(Higgs)  px(cest_1)  py(cest_1)  pz(cest_1)  energ(cest_1)  masa(cest_1)  px(cest_2)  py(cest_2)  pz(cest_2)  energ(cest_2)  masa(cest_2)
-114.027     20.1939     -155.394     230.613     125     4.89139     11.7004     16.5056     21.3612     4.8     -118.919     8.49353     -171.9     209.252     4.8
-63.766     -85.4214     997.375     1010.81     125.001     22.8505     -56.5398     597.311     600.436     4.8     -86.6165     -28.8816     400.063     410.378     4.8
-73.8153     -86.1007     834.064     850.97     124.999     21.1637     16.7226     101.235     104.877     4.8     -94.979     -102.823     732.829     746.093     4.8
109.933     -36.1213     -448.84     480.074     124.995     61.7132     9.24159     -63.8659     89.4194     4.8     48.2199     -45.3629     -384.974     390.654     4.8
73.9181     -68.9713     303.736     343.659     124.999     11.4122     -88.1712     219.816     237.164     4.8     62.5059     19.1999     83.9193     106.495     4.8
40.6271     -92.7447     -109.897     194.818     124.998     81.2337     -43.5316     -87.0876     126.891     4.8     -40.6066     -49.2131     -22.8097     67.9275     4.8
8.1885     105.511     -1309.57     1319.78     124.984     42.3221     62.6617     -327.012     335.675     4.8     -34.1336     42.8489     -982.563     984.1     4.8
3.24272     117.396     334.323     375.754     125.006     -30.1134     98.6955     317.171     333.568     4.8     33.3562     18.7007     17.1525     42.1853     4.8
-112.01     -41.4794     -314.791     359.145     125     -52.233     -76.0346     -113.801     146.572     4.8     -59.7772     34.5551     -200.991     212.574     4.8
-108.883     28.9541     -728.613     747.804     125.056     -9.29942     -9.77088     -3.36043     14.7065     4.8     -99.5838     38.725     -725.253     733.097     4.8
100.425     -7.63114     59.8606     171.327     125.006     -5.23465     17.3053     -26.5591     32.4854     4.8     105.659     -24.9365     86.4197     138.842     4.8
75.9754     -76.0251     -89.9715     187.81     125.003     14.6035     -51.395     -106.702     119.428     4.8     61.372     -24.6302     16.7304     68.3821     4.8
93.5191     64.1635     203.475     264.354     124.972     76.5336     -22.7977     98.835     127.156     4.8     16.9855     86.9612     104.64     137.198     4.8
104.528     9.09811     218.202     272.483     125.004     68.7997     -11.4368     24.0226     73.921     4.8     35.7286     20.5349     194.18     198.562     4.8
-92.71     68.6265     142.055     221.606     124.999     -111.846     83.2246     138.91     196.862     4.8     19.1362     -14.5982     3.1452     24.7434     4.8
103.661     -33.7468     101.142     194.263     124.996     122.293     -18.5988     112.496     167.272     4.8     -18.6314     -15.148     -11.3543     26.9917     4.8
-25.5958     102.677     -724.535     742.815     125.001     -44.399     67.0478     -670.093     674.918     4.8     18.8032     35.6293     -54.4421     67.8969     4.8
-64.6289     94.8633     -882.011     898.189     124.999     12.8377     -14.0523     -315.324     315.934     4.8     -77.4667     108.916     -566.687     582.255     4.8
-25.4826     103.359     91.9433     188.174     124.995     -9.7419     102.889     118.262     157.131     4.8     -15.7407     0.47025     -26.3191     31.0439     4.8
105.843     -21.6602     34.1     168.698     124.998     53.3889     28.835     -33.2865     69.3748     4.8     52.4541     -50.4952     67.3864     99.3236     4.8
59.0231     91.8439     -228.569     282.468     125.001     -8.96825     -20.7126     -5.889     23.8152     4.8     67.9913     112.557     -222.68     258.653     4.8
-33.6645     97.4105     -1355.64     1365.28     125.001     30.3941     -13.685     -285.217     287.199     4.8     -64.0586     111.095     -1070.42     1078.09     4.8
31.7991     -109.401     -1364.96     1375.4     125.001     20.3589     25.2879     -332.67     334.284     4.8     11.4402     -134.689     -1032.29     1041.12     4.8
-94.3748     -58.5818     -407.047     440.058     125.002     -14.9766     -38.2559     -310.852     313.592     4.8     -79.3982     -20.3259     -96.1945     126.466     4.8
-100.893     2.14589     -208.84     263.483     125.002     12.7464     32.742     -87.3369     94.2618     4.8     -113.639     -30.5961     -121.503     169.222     4.8
104.956     -38.7467     -316.696     358.385     125.004     114.706     -29.5736     -150.526     191.607     4.8     -9.74999     -9.17306     -166.17     166.778     4.8
-46.8267     -89.4604     -386.95     418.989     125     6.80294     26.6104     -36.6415     46.0439     4.8     -53.6296     -116.071     -350.309     372.945     4.8
90.0205     69.2292     -304.088     347.833     124.99     54.7483     -13.0476     -211.678     219.085     4.8     35.2723     82.2768     -92.4099     128.749     4.8
-63.798     -90.7598     1054.4     1067.56     125     25.7552     -9.03106     63.7764     69.5368     4.8     -89.5533     -81.7287     990.62     998.023     4.8
94.4305     47.461     -16.8071     164.55     124.999     39.6342     82.4724     13.5547     92.6247     4.8     54.7963     -35.0114     -30.3619     71.9257     4.8
116.462     4.28659     -586.258     610.659     125     132.928     4.70144     -574.849     590.056     4.8     -16.4658     -0.414854     -11.4087     20.6033     4.8
-78.1992     74.4682     -522.953     548.421     124.999     -17.9583     94.645     -245.982     264.216     4.8     -60.241     -20.1768     -276.971     284.204     4.8
114.92     2.25867     358.01     396.254     125.037     94.3988     -40.6319     144.028     177.001     4.8     20.5212     42.8905     213.982     219.254     4.8
11.8229     -99.8057     -659.905     679.117     125     47.1081     -15.3167     -99.3987     111.162     4.8     -35.2852     -84.489     -560.506     567.955     4.8
-42.4522     -104.914     45.1795     174.573     125.001     -72.4611     -38.4225     -10.2952     82.8005     4.8     30.0089     -66.4913     55.4747     91.7721     4.8
-106.076     -3.65486     -1448.92     1458.16     124.92     -67.5827     58.8429     -732.354     737.832     4.8     -38.493     -62.4978     -716.561     720.327     4.8
-23.8283     114.934     836.987     854.371     124.999     -22.5333     140.151     631.047     646.833     4.8     -1.295     -25.2163     205.941     207.538     4.8
102.96     -35.0274     -306.516     348.433     125.002     54.8815     40.7013     -83.4663     107.973     4.8     48.079     -75.7287     -223.05     240.46     4.8
-116.887     -2.97321     -504.353     532.605     124.999     -107.593     -23.9473     -495.365     507.503     4.8     -9.29432     20.9741     -8.98823     25.1023     4.8
112.555     12.1183     319.34     361.135     125     4.70435     34.7956     17.0126     39.3108     4.8     107.85     -22.6773     302.327     321.824     4.8
-109.75     -39.3138     -28.207     173.274     125.049     -81.1162     -84.3892     -23.1727     119.421     4.8     -28.6343     45.0754     -5.03429     53.8526     4.8
-16.2023     -114.258     -123.637     210.307     125.002     38.6369     -99.8827     -52.9459     119.564     4.8     -54.8392     -14.3758     -70.6908     90.7426     4.8
-99.4657     34.9064     -325.145     363.945     125     -48.9144     53.5307     -291.105     300.039     4.8     -50.5513     -18.6243     -34.0405     63.9069     4.8
-116.452     7.35374     -710.028     730.328     125.001     -57.3785     -46.5891     -185.941     200.149     4.8     -59.0735     53.9428     -524.087     530.179     4.8
63.0454     -83.6475     1866.35     1873.46     125.001     54.7846     -23.1935     298.012     303.93     4.8     8.26076     -60.454     1568.33     1569.53     4.8
101.31     -32.0284     -24.4936     165.875     125     113.209     12.3973     -0.962816     113.991     4.8     -11.8991     -44.4257     -23.5308     51.8842     4.8
-99.2543     -33.3141     891.125     905.916     124.977     -37.1392     42.4233     476.653     480     4.8     -62.1151     -75.7375     414.471     425.915     4.8
33.3198     95.328     13.3082     161.219     124.967     -11.6031     57.7595     61.4452     85.2605     4.8     44.923     37.5685     -48.137     75.9584     4.8
-100.418     -8.76916     -487.122     512.906     124.997     16.4696     -23.4732     -206.266     208.305     4.8     -116.887     14.704     -280.855     304.601     4.8
78.8976     -62.8123     98.8929     188.614     125     39.8509     -97.6146     81.2782     133.214     4.8     39.0468     34.8023     17.6147     55.4     4.8
-70.3023     73.2213     44.6835     167.115     125.009     -97.8491     45.8341     0.59489     108.16     4.8     27.5468     27.3872     44.0886     58.9554     4.8
-71.2456     73.5836     399.26     430.72     124.984     -54.6784     20.9611     354.999     359.828     4.8     -16.5672     52.6225     44.2608     70.8919     4.8
-74.6518     -68.2219     261.738     307.181     125.003     31.268     -40.1239     84.38     98.644     4.8     -105.92     -28.0981     177.358     208.537     4.8
99.6702     -60.9561     -1717.27     1725.78     125.017     123.114     -24.1624     -1158.86     1165.64     4.8     -23.4435     -36.7937     -558.409     560.132     4.8
-110.291     14.6487     217.375     274.328     125.001     -0.642729     19.0753     -9.80407     21.9872     4.8     -109.649     -4.42658     227.179     252.341     4.8
-102.083     -47.9219     -330.188     370.627     124.991     -23.8925     30.4418     -178.907     183.108     4.8     -78.1907     -78.3636     -151.281     187.519     4.8
117.46     -2.60034     33.5496     174.799     125.001     83.4656     57.7229     13.0711     102.432     4.8     33.9947     -60.3232     20.4785     72.3667     4.8
62.8633     -85.9976     -135.859     213.143     125     38.2411     22.6459     -71.7183     84.509     4.8     24.6222     -108.643     -64.141     128.634     4.8
-99.4813     -19.2177     -492.398     518.021     124.999     -112.436     -37.473     -275.898     300.315     4.8     12.9549     18.2552     -216.499     217.707     4.8
-23.5111     -115.079     216.95     276.567     125.004     -30.4791     -6.10773     138.503     142.03     4.8     6.96795     -108.971     78.4469     134.537     4.8
-30.7496     -99.0757     2401.66     2407.15     125.006     -7.0423     -103.415     2307.55     2309.88     4.8     -23.7073     4.3391     94.111     97.2665     4.8
-41.5792     109.578     388.708     424.799     124.999     -43.5854     65.8242     367.472     375.887     4.8     2.0062     43.7533     21.2354     48.9117     4.8
80.1836     -76.6173     -239.542     292.072     125.004     24.6981     34.502     -66.0253     78.6305     4.8     55.4856     -111.119     -173.516     213.441     4.8
-94.2616     -52.9708     604.268     626.463     125.001     -97.6402     -38.6781     241.801     263.667     4.8     3.37859     -14.2927     362.467     362.796     4.8
-0.0151784     -100.496     -1571.38     1579.54     125     18.498     25.8191     -268.136     270.053     4.8     -18.5132     -126.315     -1303.24     1309.49     4.8
97.1447     -51.6146     147.195     222.242     124.996     -16.2212     -25.2833     -4.74628     30.7887     4.8     113.366     -26.3312     151.941     191.453     4.8
-68.3933     93.7305     -134.99     217.51     125.001     -5.10579     44.1406     15.0986     47.1749     4.8     -63.2875     49.5899     -150.089     170.335     4.8
-93.7655     67.1368     -515.784     543.1     125     -40.5954     94.6551     -246.413     267.114     4.8     -53.17     -27.5183     -269.371     275.986     4.8
24.1162     100.36     50.6428     169.832     124.998     -8.75698     118.588     56.0651     131.552     4.8     32.8732     -18.2275     -5.42227     38.2796     4.8
80.7646     74.5065     -318.323     359.205     124.999     96.3644     90.4945     -305.722     333.113     4.8     -15.5998     -15.988     -12.6004     26.0917     4.8
105.878     -46.771     903.794     919.71     124.997     112.283     10.181     600.021     610.54     4.8     -6.40538     -56.9519     303.773     309.169     4.8
-36.8466     -107.205     502.709     530.275     124.999     -16.6585     -51.5492     442.027     445.36     4.8     -20.1881     -55.6563     60.6817     84.9146     4.8
112.502     6.77652     -155.412     229.083     124.994     134.908     23.684     -142.83     197.951     4.8     -22.4055     -16.9075     -12.5813     31.1319     4.8
-41.151     97.8227     -117.331     201.631     125.003     -50.9242     119.392     -67.7945     146.516     4.8     9.77321     -21.5697     -49.5365     55.1151     4.8
104.45     -22.229     -168.292     235.267     124.998     36.2576     -21.5968     10.5832     43.773     4.8     68.1927     -0.632218     -178.875     191.494     4.8
105.556     39.769     -561.998     586.678     125.003     44.1317     51.8802     -104.101     124.496     4.8     61.424     -12.1112     -457.896     462.182     4.8
54.4488     -90.3571     139.159     214.754     125     0.68143     -105.991     103.337     148.109     4.8     53.7674     15.6341     35.8215     66.6452     4.8
84.9687     -53.6687     790.785     806.887     125.001     33.72     -90.3295     441.511     451.942     4.8     51.2486     36.6608     349.274     354.945     4.8
-87.2905     -69.0944     -469.627     498.565     124.997     -71.973     -5.93193     -101.194     124.413     4.8     -15.3175     -63.1625     -368.433     374.152     4.8
-69.5349     -97.7068     -59.8919     183.287     125.001     -31.4562     5.84929     -65.1298     72.723     4.8     -38.0787     -103.556     5.2379     110.564     4.8
27.7494     -95.9202     -728.34     745.71     125.034     -47.9761     -26.3271     -314.009     318.778     4.8     75.7255     -69.5931     -414.331     426.932     4.8
48.2552     -88.7085     -314.186     352.878     124.947     -40.7317     -30.5011     -136.418     145.679     4.8     88.9868     -58.2073     -177.768     207.199     4.8
34.5266     96.9199     -496.651     522.373     125.001     81.3709     65.0497     -344.746     360.174     4.8     -46.8443     31.8702     -151.905     162.198     4.8
-41.6561     -109.46     191.146     256.666     124.996     7.94008     25.3837     23.3984     35.7477     4.8     -49.5962     -134.844     167.748     220.918     4.8
-88.3771     83.5027     -92.4077     197.35     124.998     10.4292     74.1009     -41.3787     85.6443     4.8     -98.8063     9.40182     -51.029     111.705     4.8
-76.9523     66.9516     -27.6202     163.68     124.996     -68.8983     102.793     -16.1012     124.883     4.8     -8.05394     -35.8414     -11.5191     38.7969     4.8
0.541263     117.994     -330.057     372.137     125     -5.9863     47.7067     -283.159     287.252     4.8     6.52756     70.2868     -46.898     84.8841     4.8
19.3848     -112.766     -368.635     405.719     124.998     67.1616     -81.5025     -181.885     210.377     4.8     -47.7768     -31.2636     -186.75     195.342     4.8
100.42     -12.9701     93.5751     186.105     125.005     112.917     -13.8372     25.4521     116.673     4.8     -12.4975     0.867136     68.123     69.4314     4.8
-108.769     -29.1608     -0.86211     168.249     125.005     -34.8774     -42.2603     -53.2863     76.5823     4.8     -73.8914     13.0995     52.4242     91.6672     4.8
110.751     20.7316     117.798     205.419     125     9.03619     2.62221     99.8988     100.456     4.8     101.715     18.1094     17.8988     104.963     4.8
98.2057     53.1871     128.741     211.359     125     -8.05781     -30.5367     29.8028     43.6883     4.8     106.263     83.7238     98.938     167.67     4.8
48.0398     101.875     -10.9475     168.614     124.998     -14.9806     87.6744     -39.9702     97.6313     4.8     63.0204     14.2005     29.0227     70.983     4.8
84.2475     -54.8181     -246.594     294.17     125     -2.47982     33.0543     -80.2525     86.9612     4.8     86.7273     -87.8723     -166.341     207.209     4.8
-102.489     18.574     568.267     591.102     125     -10.5543     43.6423     349.879     352.781     4.8     -91.9351     -25.0684     218.388     238.321     4.8
50.316     90.0979     611.412     632.534     125.002     -18.5078     47.4142     439.248     442.213     4.8     68.8238     42.6837     172.164     190.321     4.8
-21.0456     -112.575     -194.246     257.823     125.001     -34.8215     15.1422     -65.6702     76.0095     4.8     13.7759     -127.718     -128.576     181.814     4.8
0.343913     -116.507     530.322     557.17     124.994     -26.4026     6.73975     28.5009     39.7223     4.8     26.7465     -123.247     501.821     517.448     4.8
37.5119     106.393     37.3753     172.475     124.997     1.7631     -27.6472     -2.00815     28.1877     4.8     35.7488     134.04     39.3834     144.287     4.8
-111.085     -7.15295     1012.2     1025.95     125     -65.9348     54.0003     667.19     672.629     4.8     -45.1505     -61.1532     345.01     353.317     4.8
24.1347     -98.6885     197.753     255.055     124.999     -46.4747     -43.5419     45.8009     78.5911     4.8     70.6095     -55.1466     151.952     176.464     4.8
96.1974     51.912     500.635     527.455     125     106.546     44.0197     500.454     513.582     4.8     -10.3491     7.89231     0.181386     13.8732     4.8
115.242     13.8361     -307.199     351.38     124.998     24.0516     18.8953     -0.108931     30.9607     4.8     91.1906     -5.05911     -307.09     320.42     4.8
-7.42903     103.608     -1582.97     1591.29     125.003     41.8237     18.9927     -915.304     916.469     4.8     -49.2527     84.6155     -667.662     674.82     4.8
-94.2662     46.646     804.987     821.396     124.999     23.5174     -15.9968     111.016     114.702     4.8     -117.784     62.6428     693.971     706.694     4.8
48.7685     -98.4354     -209.619     267.644     125.003     -16.4047     3.3813     -108.721     110.109     4.8     65.1733     -101.817     -100.897     157.536     4.8
0.240386     102.057     350.26     385.646     125     51.8189     92.6119     264.168     284.728     4.8     -51.5785     9.44465     86.0919     100.918     4.8
48.9427     -102.364     123.913     209.41     124.997     -8.2019     -92.0719     119.256     150.962     4.8     57.1446     -10.2924     4.6572     58.448     4.8
-83.3088     66.0034     -1540.64     1549.35     124.994     -7.61655     83.818     -683.583     688.762     4.8     -75.6922     -17.8146     -857.055     860.589     4.8
-110.951     15.934     237.01     290.451     124.998     -113.569     10.769     95.8101     149.052     4.8     2.61741     5.16504     141.199     141.4     4.8
11.7969     -115.705     -710.196     730.433     125.008     -52.6787     -80.312     -365.066     377.52     4.8     64.4756     -35.3929     -345.13     352.913     4.8
106.239     -34.408     -75.0067     183.635     125.001     114.184     -60.5756     -33.3554     133.578     4.8     -7.94491     26.1676     -41.6512     50.0573     4.8
101.189     12.6135     -549.646     572.832     125.009     99.7786     10.0428     -206.231     229.37     4.8     1.4102     2.57066     -343.416     343.462     4.8
-116.199     -12.5201     194.129     258.785     124.999     -43.1764     51.84     47.2119     82.4838     4.8     -73.0224     -64.36     146.917     176.301     4.8
32.0454     116.964     128.943     216.7     125.001     71.2421     52.9029     105.369     137.84     4.8     -39.1967     64.0607     23.5737     78.8601     4.8
-61.1284     -87.5477     -179.597     243.474     124.993     -78.1723     -95.2158     -185.994     223.145     4.8     17.0439     7.66806     6.39708     20.3287     4.8
72.2509     91.4855     750.971     770.176     124.997     93.2614     107.35     584.54     601.607     4.8     -21.0105     -15.864     166.431     168.569     4.8
-106.888     4.70811     -1524.33     1533.19     125.001     -68.4572     47.415     -474.735     482.008     4.8     -38.4307     -42.7069     -1049.6     1051.18     4.8
76.8184     -66.7807     665.203     684.457     124.999     49.3869     29.8346     185.366     194.198     4.8     27.4316     -96.6153     479.837     490.259     4.8
-58.3314     92.9028     1256.18     1267.14     125.008     7.61852     46.1882     925.486     926.682     4.8     -65.95     46.7146     330.694     340.46     4.8
-16.3844     -99.6897     414.841     444.888     125.001     -17.316     26.5293     56.7437     65.1654     4.8     0.931619     -126.219     358.097     379.722     4.8
-42.2598     -111.667     -326.363     369.317     125.005     -32.005     -62.759     -307.796     315.792     4.8     -10.2549     -48.9077     -18.5674     53.5249     4.8
-114.095     -21.676     272.033     321.115     125.002     -50.7703     -28.4778     244.818     251.69     4.8     -63.3244     6.80182     27.2148     69.4257     4.8
100.688     -61.0938     -1724.61     1733.14     124.972     84.7743     -69.7526     -718.565     726.919     4.8     15.914     8.65873     -1006.04     1006.22     4.8
90.1145     -53.664     192.789     252.572     124.998     121.338     -39.1609     161.365     205.713     4.8     -31.223     -14.5031     31.4243     46.8587     4.8
-119.724     5.85234     -45.1318     178.968     124.999     -133.425     1.15376     -2.33958     133.537     4.8     13.701     4.69859     -42.7922     45.4314     4.8
-43.4878     95.6832     -178.647     242.044     124.996     27.1228     32.1082     -3.15215     42.4213     4.8     -70.6106     63.575     -175.495     199.623     4.8
-106.778     -21.0386     -730.73     749.292     125.008     -42.432     -39.4438     -105.369     120.341     4.8     -64.3462     18.4052     -625.361     628.95     4.8
6.30086     -109.713     231.898     285.446     125.004     40.5862     -9.24438     135.992     142.301     4.8     -34.2853     -100.468     95.9062     143.145     4.8
62.9398     -99.9543     -438.576     471.089     124.998     95.3212     -78.1665     -254.034     282.404     4.8     -32.3813     -21.7878     -184.542     188.685     4.8
-93.3031     -54.45     8.00842     165.405     124.998     -39.6165     -85.058     -22.0644     96.5101     4.8     -53.6866     30.608     30.0728     68.8949     4.8
79.5341     -70.2956     -93.9459     188.991     124.999     80.8131     -36.2632     0.256774     88.7067     4.8     -1.27899     -34.0324     -94.2027     100.285     4.8
81.5803     73.5915     1460.73     1470.18     125.004     28.5845     67.7832     1268.39     1270.53     4.8     52.9958     5.80838     192.349     199.658     4.8
-104.546     -14.3172     -221.356     275.243     125.001     -11.1277     -25.3557     -160.864     163.3     4.8     -93.418     11.0385     -60.4926     111.943     4.8
-112.426     12.9899     935.027     950.11     125.002     8.96129     -35.1021     157.67     161.849     4.8     -121.387     48.092     777.357     788.26     4.8
-69.1224     -82.026     -160.097     229.701     125.002     9.9507     18.5445     -69.7359     73.0004     4.8     -79.0731     -100.571     -90.361     156.701     4.8
66.5186     94.9944     -78.3694     187.664     125.01     22.6522     112.06     -81.1312     140.271     4.8     43.8665     -17.0655     2.76183     47.3937     4.8
0.861308     111.392     368.662     404.902     124.998     46.9594     82.6047     136.307     166.227     4.8     -46.0981     28.7876     232.355     238.675     4.8
42.5822     -97.5678     -146.499     220.048     125.006     -39.0128     -65.4278     -65.7765     100.759     4.8     81.595     -32.14     -80.7224     119.289     4.8
-103.379     27.6906     -263.506     310.669     125.005     -60.3831     13.6503     -257.393     264.776     4.8     -42.9958     14.0402     -6.11307     45.8931     4.8
92.6693     73.2188     729.473     749.469     124.999     -23.2031     27.1266     302.367     304.505     4.8     115.872     46.0922     427.106     444.964     4.8
92.289     41.7587     -439.232     467.774     125.007     -14.4149     29.375     -29.9995     44.6508     4.8     106.704     12.3836     -409.232     423.123     4.8
-84.6754     -80.4779     1983.88     1991.25     125.002     -56.9915     -6.65636     297.842     303.357     4.8     -27.6839     -73.8216     1686.04     1687.89     4.8
34.5226     100.572     61.1974     175.147     125     -2.53574     111.13     11.176     111.823     4.8     37.0583     -10.5587     50.0213     63.3244     4.8
-28.2154     96.3686     -291.542     332.723     124.999     44.7594     64.2023     -118.045     141.714     4.8     -72.9748     32.1663     -173.497     191.008     4.8
43.8667     96.1101     576.975     599.74     125.003     -15.9338     58.0367     451.697     455.714     4.8     59.8005     38.0734     125.278     144.025     4.8
79.9696     76.0972     83.1449     186.345     125.002     54.0781     -25.9292     41.2707     72.9594     4.8     25.8915     102.026     41.8743     113.385     4.8
-102.815     32.0295     -482.815     510.227     125     -68.8186     -43.1112     -268.008     280.082     4.8     -33.9963     75.1408     -214.807     230.146     4.8
-100.98     -39.7125     -36.9175     169.589     124.994     -119.283     -55.4854     -8.41023     131.912     4.8     18.3034     15.7728     -28.5073     37.6763     4.8
-78.7899     -69.2135     76.2002     180.083     125     30.4643     3.37103     22.2225     38.1617     4.8     -109.254     -72.5846     53.9777     141.921     4.8
101.943     -63.1235     968.768     984.131     125.001     23.3794     -80.8243     343.849     354.026     4.8     78.5639     17.7009     624.919     630.105     4.8
5.20308     -106.668     -148.63     221.63     124.996     15.7706     -27.2786     18.0614     36.6345     4.8     -10.5675     -79.3896     -166.691     184.996     4.8
-30.2972     100.039     330.662     368.63     125     -26.0331     -22.8392     40.7898     53.7233     4.8     -4.26412     122.878     289.872     314.906     4.8
-73.5417     77.9995     1144.98     1156.76     125.006     7.1224     30.2326     60.04     67.7685     4.8     -80.6641     47.7668     1084.94     1088.99     4.8
90.5943     -45.1436     1188.83     1199.65     124.953     -14.3771     -37.1439     609.515     610.834     4.8     104.971     -7.99969     579.313     588.82     4.8
-69.5928     -75.7297     1561.12     1569.49     125.002     -63.64     18.8675     699.721     702.879     4.8     -5.95281     -94.5971     861.399     866.611     4.8
-49.4271     94.4983     -502.365     528.553     124.999     14.7291     2.86361     -2.07803     15.8904     4.8     -64.1562     91.6346     -500.287     512.662     4.8
19.7532     103.548     1630.14     1638.32     125     37.453     127.37     1380.17     1386.55     4.8     -17.6998     -23.8224     249.963     251.764     4.8
102.924     24.2718     235.934     287.18     125     0.689339     -40.8349     44.8711     60.8639     4.8     102.235     65.1067     191.063     226.316     4.8
104.614     18.9875     98.4176     191.353     125.001     94.5261     46.3881     116.158     156.852     4.8     10.088     -27.4006     -17.7399     34.5008     4.8
-18.7848     114.099     -324.01     366.032     125.001     -61.0649     98.0353     -279.194     302.179     4.8     42.2801     16.0632     -44.8162     63.8527     4.8
98.8156     -31.3907     87.0995     184.287     125.001     -7.22127     12.7945     -21.2679     26.2908     4.8     106.037     -44.1851     108.367     157.996     4.8
50.4738     -97.5683     -364.941     401.093     125.005     12.6557     29.8265     -58.5392     67.0795     4.8     37.8182     -127.395     -306.402     334.014     4.8
101.131     18.9741     327.378     365.224     125     39.3039     69.0603     196.068     211.613     4.8     61.8276     -50.0862     131.309     153.611     4.8
-30.206     -105.191     171.557     238.816     124.995     27.2746     4.18286     0.837889     28.0204     4.8     -57.4806     -109.374     170.719     210.795     4.8
-37.3129     -98.7124     259.292     306.583     124.997     -9.43003     -119.465     235.221     264.032     4.8     -27.8829     20.7527     24.071     42.551     4.8
-67.9676     100.052     488.705     518.736     124.999     -85.4485     119.645     420.93     445.894     4.8     17.4809     -19.5934     67.7753     72.8424     4.8
-63.6942     -91.4782     -362.868     399.654     125.001     19.8821     19.5686     -56.1081     62.8442     4.8     -83.5762     -111.047     -306.76     336.81     4.8
-82.1221     62.3284     -584.129     606.185     124.998     -58.674     14.6526     -86.2083     105.415     4.8     -23.4481     47.6758     -497.921     500.771     4.8
107.318     12.9339     -294.796     337.957     125.004     64.7065     -49.7603     -101.936     130.679     4.8     42.6119     62.6942     -192.86     207.278     4.8
-117.761     22.5847     -209.457     271.8     125.001     -98.4497     -21.3042     -66.1375     120.596     4.8     -19.3115     43.8889     -143.32     151.204     4.8
66.1282     -73.6651     205.518     260.121     125.002     54.0009     -57.3459     220.642     234.33     4.8     12.1273     -16.3193     -15.1237     25.7906     4.8
26.9572     103.674     -650.414     670.924     125.002     -3.18541     -28.2271     -96.8132     101.009     4.8     30.1426     131.901     -553.6     569.915     4.8
-102.459     5.9271     -289.047     331.22     125.002     -119.951     -27.9904     -221.375     253.38     4.8     17.4928     33.9175     -67.6726     77.8397     4.8
65.8709     -97.3357     -5.53138     171.666     125.001     11.7279     1.50054     45.9407     47.68     4.8     54.143     -98.8362     -51.4721     123.986     4.8
101.693     -40.7027     695.332     714.923     125.017     -19.9224     20.739     99.0455     103.248     4.8     121.615     -61.4417     596.287     611.675     4.8
-9.42834     118.867     39.2238     177.15     125.002     -14.3146     -19.9922     28.1473     37.6816     4.8     4.88621     138.859     11.0766     139.469     4.8
-33.2248     -112.009     -113.724     205.446     125     -53.0323     -50.8772     1.23531     73.6578     4.8     19.8074     -61.1321     -114.959     131.788     4.8
-74.7332     83.1105     71.262     182.2     125.005     34.5937     23.4391     26.7496     49.8468     4.8     -109.327     59.6714     44.5124     132.353     4.8
107.086     -24.5454     -368.895     404.695     124.999     -15.4529     2.69583     -160.711     161.546     4.8     122.539     -27.2412     -208.184     243.149     4.8
-100.994     -41.7064     1043.99     1057.11     125.007     -68.5805     -62.6838     353.923     365.947     4.8     -32.4136     20.9773     690.07     691.166     4.8
13.9061     121.296     -109.611     206.265     124.999     29.2447     96.9677     -9.32089     101.823     4.8     -15.3386     24.3284     -100.29     104.442     4.8
101.734     52.2388     -186.346     251.848     124.997     -0.446311     -26.5324     -80.5073     84.9037     4.8     102.18     78.7712     -105.838     166.945     4.8
3.40573     -114.14     -6.38461     169.431     125.007     36.3866     -102.176     -44.5639     117.358     4.8     -32.9809     -11.9632     38.1793     52.0726     4.8
58.5758     -98.2835     -441.356     472.77     125.004     10.9674     -80.1932     -105.589     133.129     4.8     47.6085     -18.0902     -335.767     339.641     4.8
-88.9352     69.1547     -575.806     599.89     124.996     18.0326     -20.1551     -69.3505     74.5918     4.8     -106.968     89.3098     -506.455     525.298     4.8
56.5354     -84.7497     -92.477     185.89     124.997     -17.7127     -79.7569     -25.6762     85.7742     4.8     74.2481     -4.99277     -66.8008     100.115     4.8
-98.3219     -23.2615     11.7356     161.156     125.001     -54.7251     -11.3438     68.4363     88.4877     4.8     -43.5969     -11.9178     -56.7007     72.6686     4.8
-107.045     4.96912     107.656     196.724     125.009     -26.6794     56.6483     17.319     65.1445     4.8     -80.3653     -51.6792     90.3373     131.58     4.8
113.612     24.4288     -362.241     400.435     125     83.5734     -44.0968     -224.213     243.359     4.8     30.0386     68.5255     -138.028     157.076     4.8
-90.0079     63.6253     -31.1842     169.549     124.999     21.9251     48.7073     -10.4503     54.6384     4.8     -111.933     14.918     -20.7339     114.911     4.8
10.0395     110.799     301.522     344.844     124.998     44.3046     40.7273     233.693     241.365     4.8     -34.2652     70.0712     67.8295     103.479     4.8
-44.411     -87.9333     34.065     162.758     125.001     -63.5916     -17.1039     -22.7438     69.8338     4.8     19.1807     -70.8294     56.8088     92.9246     4.8
111.862     29.8952     1226.9     1238.67     124.96     73.9416     -43.5306     710.459     715.638     4.8     37.9201     73.4258     516.444     523.036     4.8
118.317     16.6677     -15.4289     173.608     124.999     130.04     43.5532     -30.0658     140.479     4.8     -11.7225     -26.8855     14.6369     33.1289     4.8
